subj_idx,stim,response,rt,condition
2013,-0.5,1,2.446,1
2013,-1,1,1.9739,1
2013,1,1,1.5521,-1
2013,0,0,-0.70169,1
2013,-0.5,1,0.63691,-1
2013,-5,0,-1.3496,1
2013,0.5,0,-1.0895,-1
2013,-0.5,0,-1.9628,1
2013,0,0,-1.278,1
2013,0.5,0,-0.78567,-1
2013,-0.5,0,-1.1154,-1
2013,-1.5,1,1.0019,1
2013,-1,0,-4.8954,1
2013,0.5,1,1.7822,1
2013,0,1,0.95262,-1
2013,0,1,2.3864,-1
2013,0.5,1,0.95231,-1
2013,1.5,1,0.79565,1
2013,1,1,0.79431,1
2013,0,0,-0.88542,-1
2013,0,0,-1.8579,1
2013,-1.5,0,-0.9603,1
2013,0.5,1,1.0266,-1
2013,1.5,1,2.5067,-1
2013,-1,0,-2.7251,1
2013,1,1,0.86335,1
2013,-1.5,0,-1.2754,-1
2013,-1.5,1,1.5632,1
2013,-0.5,0,-1.1454,-1
2013,0.5,1,1.276,-1
2013,-0.5,0,-1.4046,-1
2013,-0.5,0,-1.5664,1
2013,0,0,-1.3551,-1
2013,1,1,1.3733,-1
2013,1,1,0.83625,1
2013,-1,1,4.7691,1
2013,-0.5,1,1.7063,-1
2013,0.5,1,0.80276,1
2013,-0.5,1,1.1217,-1
2013,0.5,0,-0.93726,1
2013,0,1,3.2302,-1
2013,0,1,0.77177,1
2013,0,1,1.3521,1
2013,-0.5,0,-1.3376,1
2013,-1.5,0,-0.83675,-1
2013,-1.5,0,-1.4964,1
2013,1.5,1,0.9902,-1
2013,1,1,1.1004,-1
2013,-1,0,-6.0189,-1
2013,0,1,1.5576,-1
2013,-0.5,0,-4.7225,-1
2013,5,1,0.61604,1
2013,1.5,1,0.90112,-1
2013,-1.5,0,-0.93486,1
2013,1,1,1.242,-1
2013,0,1,1.7384,-1
2013,0,1,5.0903,-1
2013,-1,0,-1.1331,-1
2013,-1,1,1.8213,-1
2013,1.5,1,0.84908,1
2013,-1,0,-1.2082,1
2013,0,0,-0.7284,1
2013,0,0,-1.813,-1
2013,-0.5,1,1.6774,1
2013,-1,0,-1.5367,1
2013,5,1,0.96042,1
2013,-1,1,1.7119,-1
2013,-1.5,0,-1.4141,-1
2013,-0.5,1,1.561,1
2013,1,1,0.77705,-1
2013,-0.5,1,3.6632,-1
2013,0.5,0,-1.3816,-1
2013,1.5,1,0.71536,1
2013,1,1,0.92857,-1
2013,1,1,1.2867,1
2013,-0.5,0,-1.1163,-1
2013,0.5,1,1.125,-1
2013,-1,0,-1.3194,-1
2013,0,0,-2.1532,1
2013,-0.5,1,1.6216,1
2013,-1,0,-0.97031,1
2013,1,1,1.0818,-1
2013,0,1,1.4969,1
2013,-0.5,1,0.74583,-1
2013,-5,0,-0.76084,1
2013,0.5,1,1.0757,-1
2013,-0.5,1,1.1941,1
2013,0,1,1.5094,1
2013,0.5,1,0.9669,-1
2013,-0.5,1,1.6242,-1
2013,-1.5,0,-0.89453,1
2013,-1,0,-1.43,1
2013,0.5,1,1.0478,1
2013,0,1,3.4639,-1
2013,0,1,1.4931,-1
2013,0.5,1,0.87993,-1
2013,1.5,1,2.2156,1
2013,1,1,0.98442,1
2013,0,0,-2.5971,-1
2013,0,1,4.2858,1
2013,-1.5,0,-0.80625,1
2013,0.5,1,1.1182,-1
2013,1.5,1,0.97959,-1
2013,-1,0,-1.0851,1
2013,1,1,1.3563,1
2013,-1.5,1,1.142,-1
2013,-1.5,0,-1.4484,1
2013,-0.5,1,2.7261,-1
2013,0.5,0,-0.67688,-1
2013,-0.5,0,-0.91065,-1
2013,-0.5,0,-1.6715,1
2013,0,0,-0.93965,-1
2013,1,1,0.86723,-1
2013,1,1,0.97617,1
2013,-1,0,-1.1742,1
2013,-0.5,0,-3.1485,-1
2013,0.5,1,2.5766,1
2013,-0.5,1,1.4383,-1
2013,0.5,0,-2.1022,1
2013,0,1,0.98643,-1
2013,0,0,-0.8849,1
2013,0,1,1.7524,1
2013,-0.5,0,-2.0331,1
2013,-1.5,1,0.87707,-1
2013,-1.5,0,-2.6335,1
2013,1.5,1,1.1037,-1
2013,1,1,2.2332,-1
2013,-1,0,-2.4676,-1
2013,0,1,3.4924,-1
2013,-0.5,0,-2.7709,-1
2013,5,1,0.95208,1
2013,1.5,1,0.93179,-1
2013,-1.5,0,-1.3471,1
2013,1,1,2.8693,-1
2013,0,0,-1.0575,-1
2013,0,0,-2.2041,-1
2013,-1,0,-1.1712,-1
2013,-1,0,-1.3888,-1
2013,1.5,1,1.1699,1
2013,-1,0,-0.75804,1
2013,0,0,-1.0049,1
2013,0,0,-1.5929,-1
2013,-0.5,1,1.0885,1
2013,-1,0,-2.3195,1
2013,5,1,0.74936,1
2013,-1,0,-1.8989,-1
2013,-1.5,0,-2.7251,-1
2013,-0.5,0,-2.014,1
2013,1,1,2.1155,-1
2013,-0.5,0,-1.0061,-1
2013,0.5,1,6.6947,-1
2013,1.5,1,3.2492,1
2013,1,1,0.82969,-1
2013,1,0,-0.80652,1
2013,-0.5,0,-4.2821,-1
2013,0.5,0,-0.99676,-1
2013,-1,0,-2.5223,-1
2013,0,1,1.2359,1
2015,5,1,0.85446,1
2015,-1,1,0.78715,1
2015,-1.5,0,-1.4713,1
2015,-1,0,-1.3517,1
2015,0,0,-2.0813,-1
2015,-1,0,-0.95692,-1
2015,-1,0,-4.4615,-1
2015,1.5,1,0.74493,1
2015,-5,0,-0.77987,-1
2015,0,1,0.9129,1
2015,-0.5,1,1.4157,1
2015,0.5,0,-1.1616,1
2015,1,1,1.1319,-1
2015,-1.5,0,-0.66468,1
2015,1.5,1,1.6094,-1
2015,0.5,1,0.90426,1
2015,-1.5,0,-1.5018,1
2015,0.5,1,2.6247,1
2015,-1.5,1,1.0884,1
2015,1,1,1.0516,1
2015,-0.5,0,-7.1996,-1
2015,-0.5,0,-1.0591,1
2015,0,0,-1.1405,-1
2015,0,1,1.0586,1
2015,-1,0,-1.5274,1
2015,1,1,0.98091,-1
2015,1.5,1,0.8143,1
2015,-1,1,2.0013,1
2015,-1,0,-1.6008,1
2015,1,1,0.7316,-1
2015,-0.5,1,3.997,1
2015,-1,1,1.4774,1
2015,1.5,1,0.98221,1
2015,1.5,1,0.89723,-1
2015,0,0,-3.2088,1
2015,0,0,-0.84947,-1
2015,0,1,1.876,-1
2015,-0.5,1,2.316,1
2015,1,1,0.94295,1
2015,-0.5,0,-0.86186,-1
2015,0.5,1,0.80579,-1
2015,0.5,1,1.1797,1
2015,-0.5,1,1.1077,-1
2015,0,0,-1.7688,-1
2015,-0.5,1,0.75417,-1
2015,-1,0,-2.6933,-1
2015,1,1,1.6545,1
2015,0,1,3.4885,1
2015,0,1,1.6033,1
2015,-1.5,0,-1.5049,1
2015,1.5,1,0.73962,-1
2015,1,1,1.0281,1
2015,-0.5,1,3.0141,-1
2015,-0.5,1,2.3366,1
2015,-1.5,0,-1.0813,1
2015,1,1,1.1075,1
2015,1,1,1.5025,-1
2015,0,1,1.4523,-1
2015,0,1,1.7014,1
2015,0,1,1.7838,-1
2015,-1,1,0.72544,-1
2015,1,1,0.97911,1
2015,0.5,1,1.4155,-1
2015,0,1,1.1509,-1
2015,0,1,0.80497,1
2015,-0.5,0,-2.1888,-1
2015,1,1,0.91916,1
2015,-0.5,0,-0.84542,-1
2015,0,1,0.92561,-1
2015,-1.5,0,-0.77766,-1
2015,-1,0,-0.74784,-1
2015,5,1,0.70551,-1
2015,0.5,1,0.66462,-1
2015,1,1,1.2853,-1
2015,1,1,1.5154,1
2015,-1.5,1,0.71996,-1
2015,0,1,1.2252,-1
2015,0.5,1,2.3069,-1
2015,-1,0,-1.7918,-1
2015,0,1,0.84808,-1
2015,1,1,0.83955,-1
2015,1.5,1,1.1703,1
2015,0,1,2.7493,1
2015,1.5,1,0.96665,-1
2015,1.5,1,0.77712,-1
2015,-1,0,-1.5102,-1
2015,-1,0,-1.7563,-1
2015,-1.5,0,-1.3368,-1
2015,0.5,1,0.89413,1
2015,1.5,1,0.89691,-1
2015,0.5,1,1.3016,-1
2015,1,1,1.7969,-1
2015,0,1,1.6223,-1
2015,-0.5,1,2.1867,1
2015,-1,0,-1.9416,-1
2015,-1.5,0,-1.0387,-1
2015,1.5,1,1.0848,1
2015,0.5,1,1.4113,-1
2015,5,1,0.65085,1
2015,0,1,1.3415,-1
2015,0.5,1,1.6485,-1
2015,-1,1,3.1393,1
2015,-5,0,-0.74973,1
2015,-1,0,-2.8954,-1
2015,0.5,1,1.7882,-1
2015,0.5,1,1.0256,1
