subj_idx,stim,response,rt,condition
2013,0,0,-4.2084,1
2013,0,0,-1.6535,-1
2013,-0.5,0,-5.2442,1
2013,-1,0,-2.2087,1
2013,5,1,0.64911,1
2013,-1,1,1.1747,-1
2013,-1.5,0,-1.6273,-1
2013,-0.5,1,1.7101,1
2013,1,1,1.2938,-1
2013,-0.5,0,-1.4275,-1
2013,0.5,1,0.85122,-1
2013,1.5,1,1.0847,1
2013,1,1,0.68673,-1
2013,1,1,1.9906,1
2013,-0.5,1,2.0094,-1
2013,0.5,1,0.97078,-1
2013,-1,0,-1.0887,-1
2013,0,1,1.4407,1
2013,-0.5,0,-1.6088,1
2013,-1,0,-2.3276,1
2013,1,1,1.3212,-1
2013,0,1,1.6087,1
2013,-0.5,0,-1.6949,-1
2013,-5,0,-0.60724,1
2013,0.5,1,1.2553,-1
2013,-0.5,0,-2.4604,1
2013,0,0,-1.7656,1
2013,0.5,1,0.85303,-1
2013,-0.5,1,1.6187,-1
2013,-1.5,1,1.8814,1
2013,-1,0,-2.6076,1
2013,0.5,1,1.2773,1
2013,0,0,-2.4839,-1
2013,0,0,-0.90411,-1
2013,0.5,1,1.3665,-1
2013,1.5,1,0.68186,1
2013,1,1,1.4397,1
2013,0,1,0.75936,-1
2013,0,1,0.77033,1
2013,-1.5,0,-1.6399,1
2013,0.5,1,2.6236,-1
2013,1.5,1,1.089,-1
2013,-1,1,0.7751,1
2013,1,1,1.1913,1
2013,-1.5,0,-1.5967,-1
2013,-1.5,0,-1.725,1
2013,-0.5,0,-0.87035,-1
2013,0.5,0,-1.1818,-1
2013,-0.5,0,-6.4645,-1
2013,-0.5,0,-0.74758,1
2013,0,0,-4.6323,-1
2013,1,1,1.0274,-1
2013,1,1,0.85692,1
2013,-1,1,1.3066,1
2013,-0.5,1,0.97684,-1
2013,0.5,1,0.70417,1
2013,-0.5,0,-1.1069,-1
2013,0.5,1,1.0294,1
2013,0,0,-1.3558,-1
2013,0,1,4.2115,1
2013,0,1,1.6521,1
2013,-0.5,0,-1.0232,1
2013,-1.5,0,-1.0794,-1
2013,-1.5,0,-1.7442,1
2013,1.5,1,1.2973,-1
2013,1,1,1.6638,-1
2013,-1,0,-1.4821,-1
2013,0,1,1.0734,-1
2013,-0.5,0,-2.705,-1
2013,5,1,1.0829,1
2013,1.5,1,1.411,-1
2013,-1.5,0,-2.1412,1
2013,1,1,1.7861,-1
2013,0,0,-4.017,-1
2013,0,0,-1.3715,-1
2013,-1,0,-2.9441,-1
2013,-1,0,-1.3599,-1
2013,1.5,1,0.91293,1
2013,-1,0,-1.7199,1
2013,0,0,-2.3911,1
2013,0,1,2.4452,-1
2013,-0.5,1,1.3126,1
2013,-1,0,-2.3974,1
2013,5,1,1.0676,1
2013,-1,0,-1.3122,-1
2013,-1.5,0,-1.008,-1
2013,-0.5,1,3.5909,1
2013,1,1,1.0018,-1
2013,-0.5,1,0.9027,-1
2013,0.5,1,0.89917,-1
2013,1.5,1,0.87521,1
2013,1,0,-1.0968,-1
2013,1,1,0.97823,1
2013,-0.5,0,-2.5281,-1
2013,0.5,1,0.79685,-1
2013,-1,0,-3.4235,-1
2013,0,0,-1.0591,1
2013,-0.5,0,-1.1517,1
2013,-1,0,-3.8567,1
2013,1,1,1.5968,-1
2013,0,1,1.8279,1
2013,-0.5,1,1.0172,-1
2013,-5,0,-0.8932,1
2013,0.5,1,1.1037,-1
2013,-0.5,1,1.2415,1
2013,0,1,0.84221,1
2013,0.5,1,1.3041,-1
2013,-0.5,1,1.7181,-1
2013,-1.5,0,-2.5817,1
2013,-1,0,-1.0278,1
2013,0.5,1,1.6506,1
2013,0,0,-1.1665,-1
2013,0,1,1.5906,-1
2013,0.5,1,1.0558,-1
2013,1.5,0,-1.2188,1
2013,1,0,-1.3033,1
2013,0,1,3.5624,-1
2013,0,1,4.1699,1
2013,-1.5,0,-3.2042,1
2013,0.5,0,-1.8874,-1
2013,1.5,1,0.82047,-1
2013,-1,1,1.0654,1
2013,1,1,0.99494,1
2013,-1.5,0,-1.2473,-1
2013,-1.5,0,-1.0195,1
2013,-0.5,0,-1.7368,-1
2013,0.5,0,-2.0722,-1
2013,-0.5,0,-0.7036,-1
2013,-0.5,1,0.82477,1
2013,0,0,-2.4935,-1
2013,1,1,5.4639,-1
2013,1,1,1.2422,1
2013,-1,0,-1.0177,1
2013,-0.5,0,-1.1729,-1
2013,0.5,1,2.7522,1
2013,-0.5,0,-1.9569,-1
2013,0.5,0,-0.88422,1
2013,0,1,1.185,-1
2013,0,1,3.1585,1
2013,0,1,2.3079,1
2013,-0.5,0,-2.1399,1
2013,-1.5,0,-4.5731,-1
2013,-1.5,0,-1.1781,1
2013,1.5,1,1.3068,-1
2013,1,0,-1.5785,-1
2013,-1,0,-2.7461,-1
2013,0,1,1.2155,-1
2013,-0.5,0,-1.6902,-1
2013,5,1,1.1965,1
2013,1.5,1,3.0493,-1
2013,-1.5,0,-1.8664,1
2013,1,1,1.9046,-1
2013,0,0,-0.97945,-1
2013,0,1,2.1077,-1
2013,-1,0,-0.93515,-1
2013,-1,0,-1.326,-1
2013,1.5,1,1.5408,1
2013,-1,0,-2.1754,1
2015,-0.5,1,1.4009,1
2015,0,1,0.92755,-1
2015,0,1,0.9294,1
2015,-1,0,-2.2333,1
2015,1,1,0.72453,-1
2015,1.5,1,0.8139,1
2015,-1,1,0.95148,1
2015,-1,1,0.86113,1
2015,1,1,1.1612,-1
2015,-0.5,1,1.2481,1
2015,-1,0,-0.76303,1
2015,1.5,1,0.64853,1
2015,1.5,1,0.92407,-1
2015,0,0,-0.89488,1
2015,0,1,1.05,-1
2015,0,0,-1.6669,-1
2015,-0.5,0,-1.3492,1
2015,1,1,1.5643,1
