subj_idx,stim,response,rt,condition
2013,0,1,5.9484,1
2013,-1.5,0,-0.8023,-1
2013,-0.5,0,-1.6796,1
2013,1.5,0,-1.5952,-1
2013,-1.5,0,-1.2943,1
2013,0.5,1,2.5153,-1
2013,1,1,1.6742,-1
2013,0.5,1,1.9201,1
2013,-1,1,6.0752,1
2013,1,0,-1.9139,1
2013,0.5,1,0.81765,1
2013,-5,0,-0.99846,-1
2013,0.5,1,1.8299,-1
2013,0.5,1,1.7486,1
2013,0.5,0,-0.93319,1
2013,-0.5,0,-1.0613,1
2013,0,1,0.98021,-1
2013,-1,0,-1.4792,-1
2013,0,1,1.9083,-1
2013,1,1,0.98698,1
2013,-1,0,-1.3261,-1
2013,0.5,1,0.74832,1
2013,-1,0,-1.0752,-1
2013,0,1,1.1547,1
2013,-0.5,1,4.5665,1
2013,0.5,0,-1.0306,1
2013,1,1,0.90317,-1
2013,-0.5,1,2.3969,-1
2013,-0.5,1,3.2127,1
2013,-1,1,1.2887,1
2013,-5,0,-0.81479,1
2013,-0.5,0,-0.8194,-1
2013,1,0,-1.6465,1
2013,0,0,-0.78758,1
2013,0,0,-0.72795,1
2013,0.5,1,3.8579,1
2013,0,0,-1.0219,-1
2013,0,0,-3.352,-1
2013,-0.5,1,1.0865,1
2013,0,1,4.0422,1
2013,1.5,1,1.3086,1
2013,0,1,0.96015,1
2013,0.5,0,-2.1279,-1
2013,0.5,1,1.7591,1
2013,0,1,1.5596,1
2013,-0.5,1,1.2111,-1
2013,-5,0,-1.2929,-1
2013,0.5,0,-1.3019,1
2013,5,1,0.77397,-1
2013,0,0,-4.0724,-1
2013,0,1,0.89453,1
2013,0.5,0,-1.3587,1
2013,-1.5,1,1.0669,-1
2013,-1,0,-1.6232,1
2013,1,1,1.7362,1
2013,1.5,1,2.0688,1
2013,0,1,1.6845,-1
2013,0.5,1,1.1535,-1
2013,1,1,1.3773,1
2013,0,1,0.9998,-1
2013,-1.5,1,1.9923,-1
2013,1.5,1,2.5454,1
2013,1,1,0.99387,-1
2013,0.5,0,-0.97718,-1
2013,0.5,1,3.0391,-1
2013,1,1,1.2081,-1
2013,1.5,1,1.4971,-1
2013,0,1,3.5332,1
2013,5,1,0.7572,-1
2013,0.5,1,1.4009,-1
2013,-0.5,0,-2.4159,-1
2013,-1,0,-1.4995,-1
2013,1.5,1,1.2843,-1
2013,-1,0,-1.5234,-1
2013,-0.5,0,-2.0019,1
2013,-0.5,1,6.4852,1
2013,0.5,1,2.5312,1
2013,1,1,0.90785,1
2013,-0.5,1,2.7804,1
2013,0,0,-2.2567,1
2013,-1.5,0,-2.6061,-1
2013,-0.5,1,1.4128,1
2013,1.5,1,0.76829,-1
2013,-1.5,0,-2.0076,1
2013,0.5,1,4.7565,-1
2013,1,1,1.0521,-1
2013,0.5,1,1.0483,1
