subj_idx,stim,response,rt,condition
2013,-1,0,-1.1812,-1
2013,0,1,0.80272,-1
2013,-0.5,1,2.0533,-1
2013,5,1,0.95523,1
2013,1.5,1,0.89451,-1
2013,-1.5,0,-2.0148,1
2013,1,1,1.2704,-1
2013,0,0,-1.7648,-1
2013,0,1,3.3194,-1
2013,-1,0,-0.88447,-1
2013,-1,0,-0.74781,-1
2013,1.5,1,2.9539,1
2013,-1,0,-3.0742,1
2013,0,1,4.009,1
2013,0,0,-2.9,-1
2013,-0.5,1,1.1934,1
2013,-1,0,-2.8681,1
2013,5,1,0.74465,1
2013,-1,1,1.0111,-1
2013,-1.5,0,-0.90542,-1
2013,-0.5,1,3.1286,1
2013,1,1,1.1283,-1
2013,-0.5,1,1.8596,-1
2013,0.5,1,1.1939,-1
2013,1.5,1,0.92727,1
2013,1,1,0.71115,-1
2013,1,1,3.3612,1
2013,-0.5,1,1.369,-1
2013,0.5,0,-0.79261,-1
2013,-1,1,1.6004,-1
2013,0,1,2.5596,1
2013,-0.5,0,-2.4516,1
2013,-1,0,-1.0761,1
2013,1,1,1.3779,-1
2013,0,1,1.2925,1
2013,-0.5,0,-2.4851,-1
2013,-5,0,-0.79649,1
2013,0.5,0,-1.1076,-1
2013,-0.5,1,1.7125,1
2013,0,0,-2.6261,1
2013,0.5,1,1.1196,-1
2013,-0.5,0,-1.9987,-1
2013,-1.5,0,-1.0946,1
2013,-1,0,-1.7918,1
2013,0.5,1,1.6202,1
2013,0,1,2.9666,-1
2013,0,1,4.1658,-1
2013,0.5,1,0.81396,-1
2013,1.5,1,1.2224,1
2013,1,1,1.3892,1
2013,0,1,1.2791,-1
2013,0,1,2.2432,1
2013,-1.5,0,-1.408,1
2013,0.5,1,4.5246,-1
2013,1.5,1,1.074,-1
2013,-1,1,0.81117,1
2013,1,1,1.6159,1
2013,-1.5,0,-2.4699,-1
2013,-1.5,1,2.0357,1
2013,-0.5,0,-0.74879,-1
2013,0.5,1,2.2191,-1
2013,-0.5,0,-0.963,-1
2013,-0.5,1,5.5251,1
2013,0,0,-1.757,-1
2013,1,1,0.94389,-1
2013,1,1,2.4244,1
2013,-1,1,1.4237,1
2013,-0.5,0,-1.5939,-1
2013,0.5,1,0.7276,1
2013,-0.5,0,-1.1192,-1
2013,0.5,1,1.1608,1
2013,0,1,2.6015,-1
2013,0,0,-1.0449,1
2013,0,1,2.2104,1
2013,-0.5,1,0.97345,1
2013,-1.5,1,1.1552,-1
2013,-1.5,0,-0.77987,1
2013,1.5,1,3.9877,-1
2013,1,0,-1.4908,-1
2013,-1,1,1.7736,-1
2013,0,1,2.0728,-1
2013,-0.5,0,-3.2898,-1
2013,5,1,0.80349,1
2013,1.5,1,4.3674,-1
2013,-1.5,0,-1.4148,1
2013,1,1,1.1881,-1
2013,0,0,-1.6817,-1
2013,0,0,-1.9411,-1
2013,-1,0,-2.6815,-1
2013,-1,0,-1.9158,-1
2013,1.5,1,1.754,1
2013,-1,0,-2.479,1
2013,0,1,3.5044,1
2013,0,0,-1.1335,-1
2013,-0.5,1,0.71285,1
2013,-1,0,-3.0563,1
2013,5,1,0.60879,1
2013,-1,0,-1.5425,-1
2013,-1.5,0,-0.84494,-1
2013,-0.5,1,1.2228,1
2013,1,1,2.5471,-1
2013,-0.5,0,-1.8916,-1
2013,0.5,1,0.65219,-1
2013,1.5,1,0.63336,1
2013,1,1,2.2801,-1
2013,1,1,1.2428,1
2013,-0.5,1,11.258,-1
2013,0.5,1,3.0197,-1
2013,-1,0,-2.3431,-1
2013,0,0,-2.2827,1
2013,-0.5,0,-5.7365,1
2013,-1,1,2.8679,1
2013,1,1,0.92823,-1
2013,0,0,-1.662,1
2013,-0.5,0,-0.94279,-1
2013,-5,0,-0.97573,1
2013,0.5,1,1.2258,-1
2013,-0.5,1,1.4275,1
2013,0,1,0.93139,1
2013,0.5,0,-1.8046,-1
2013,-0.5,0,-1.8387,-1
2013,-1.5,0,-1.6486,1
2013,-1,0,-1.0377,1
2013,0.5,0,-3.4045,1
2013,0,1,1.9053,-1
2013,0,0,-0.89644,-1
2013,0.5,1,1.4718,-1
2013,1.5,1,0.94289,1
2013,1,1,1.2998,1
2013,0,1,2.4722,-1
2013,0,1,1.0469,1
2013,-1.5,1,3.2502,1
2013,0.5,1,1.5997,-1
2013,1.5,1,0.73297,-1
2013,-1,1,1.3068,1
2013,1,1,1.1998,1
2013,-1.5,0,-1.555,-1
2013,-1.5,1,0.71178,1
2013,-0.5,0,-0.97333,-1
2013,0.5,1,1.0758,-1
2013,-0.5,1,1.1955,-1
2013,-0.5,0,-1.6709,1
2013,0,0,-1.5263,-1
2013,1,1,0.92057,-1
2013,1,1,0.96516,1
2013,-1,0,-2.4931,1
2013,-0.5,0,-1.0383,-1
2013,0.5,0,-2.9882,1
2013,-0.5,1,1.2161,-1
2013,0.5,1,0.9519,1
2013,0,0,-3.8776,-1
2013,0,0,-0.6697,1
2013,0,1,0.84409,1
2013,-0.5,0,-1.4925,1
2013,-1.5,0,-0.98055,-1
2013,-1.5,0,-2.8808,1
2013,1.5,1,2.5108,-1
2013,1,1,0.82208,-1
2015,-1,0,-1.9371,-1
2015,0.5,1,1.2246,-1
2015,0.5,1,0.8582,1
2015,0,1,1.2591,1
2015,-0.5,0,-1.2653,-1
2015,-0.5,1,3.7265,1
2015,-0.5,0,-0.98045,-1
2015,5,1,0.71753,-1
2015,-0.5,1,3.4924,1
2015,-1,1,1.7325,1
2015,0.5,1,1.2221,1
2015,-0.5,1,1.2163,1
2015,0.5,1,1.1101,-1
2015,0.5,1,1.8203,-1
2015,-5,0,-0.6692,-1
2015,1,1,1.0547,-1
2015,-0.5,1,1.2744,-1
2015,0.5,1,1.3961,1
2015,0,1,1.3196,1
2015,-0.5,0,-1.4075,-1
2015,-0.5,1,0.96449,1
2015,0,1,1.2175,-1
2015,1,1,0.97107,1
2015,0.5,1,1.328,-1
2015,0,1,0.95343,-1
2015,-0.5,0,-2.612,-1
2015,0.5,1,0.8729,1
2015,0.5,1,1.0132,1
2015,0.5,0,-1.0308,-1
2015,0.5,1,1.233,1
2015,0.5,1,1.1208,-1
2015,0,1,1.571,1
2015,-0.5,0,-1.2413,1
2015,-1,0,-1.1753,1
2015,-0.5,1,0.76962,1
2015,1,1,2.159,-1
2015,0,1,0.91535,1
2015,-1,0,-1.1671,1
2015,-0.5,0,-1.1673,1
