subj_idx,stim,response,rt,condition
2013,1,1,0.71019,1
2013,-0.5,0,-1.6891,1
2013,0,1,1.0807,1
2013,-1.5,1,1.077,-1
2013,-0.5,1,2.0623,1
2013,1.5,1,0.89795,-1
2013,-1.5,1,1.0244,1
2013,0.5,1,1.9083,-1
2013,1,1,0.9788,-1
2013,0.5,1,0.88199,1
2013,-1,0,-2.8242,1
2013,1,1,1.9513,1
2013,0.5,0,-1.267,1
2013,-5,0,-0.95549,-1
2013,0.5,1,0.82822,-1
2013,0.5,1,1.796,1
2013,0.5,1,0.95831,1
2013,-0.5,1,0.85074,1
2013,0,0,-0.89182,-1
2013,-1,0,-1.5594,-1
2013,0,1,1.0256,-1
2013,1,1,1.1077,1
2013,-1,0,-3.1863,-1
2013,0.5,0,-1.1787,1
2013,-1,0,-1.7495,-1
2013,0,0,-1.3178,1
2013,-0.5,0,-2.2324,1
2013,0.5,1,6.135,1
2013,1,1,1.1837,-1
2013,-0.5,1,0.79331,-1
2013,-0.5,0,-0.61059,1
2013,-1,0,-1.251,1
2013,-5,0,-0.85974,1
2013,-0.5,1,1.2579,-1
2013,1,1,0.56165,1
2013,0,1,1.2839,1
2013,0,1,1.3371,1
2013,0.5,1,1.641,1
2013,0,0,-0.80062,-1
2013,0,0,-3.8793,-1
2013,-0.5,1,1.9646,1
2013,0,1,1.7956,1
2013,1.5,1,1.7819,1
2013,0,1,2.4995,1
2013,0.5,1,1.5994,-1
2013,0.5,0,-1.0214,1
2013,0,1,2.7056,1
2013,-0.5,1,1.7991,-1
2013,-5,0,-1.7779,-1
2013,0.5,1,0.97996,1
2013,5,1,0.84173,-1
2013,0,1,1.6348,-1
2013,0,1,0.86812,1
2013,0.5,1,3.638,1
2013,-1.5,0,-2.3468,-1
2013,-1,1,3.4232,1
2013,1,0,-3.0039,1
2013,1.5,1,1.5902,1
2013,0,1,2.1459,-1
2013,0.5,1,1.118,-1
2013,1,1,4.4737,1
2013,0,1,1.1616,-1
2013,-1.5,0,-0.94058,-1
2013,1.5,1,1.1116,1
2013,1,1,1.9565,-1
2013,0.5,0,-1.0044,-1
2013,0.5,1,1.0511,-1
2013,1,1,2.1954,-1
2013,1.5,0,-2.8772,-1
2013,0,0,-1.1488,1
2013,5,1,1.075,-1
2013,0.5,1,3.1093,-1
2013,-0.5,0,-1.074,-1
2013,-1,0,-1.6788,-1
2013,1.5,1,1.2969,-1
2013,-1,1,0.81216,-1
2013,-0.5,1,1.191,1
2013,-0.5,0,-0.76118,1
2013,0.5,1,1.3232,1
2013,1,1,1.3456,1
2013,-0.5,0,-3.4141,1
2013,0,1,6.3692,1
2013,-1.5,0,-2.2356,-1
2013,-0.5,0,-0.9023,1
2013,1.5,1,1.1833,-1
2013,-1.5,0,-1.365,1
2013,0.5,1,1.8471,-1
2013,1,1,0.87365,-1
2013,0.5,1,0.8763,1
2013,-1,0,-1.0342,1
2013,1,0,-1.0297,1
2013,0.5,0,-1.5912,1
2013,-5,0,-1.0351,-1
2013,0.5,1,3.7159,-1
2013,0.5,1,5.5639,1
2013,0.5,1,0.93633,1
2013,-0.5,1,0.6306,1
2013,0,1,1.4468,-1
