subj_idx,stim,response,rt,condition
2013,0,1,2.4079,-1
2013,-1.5,0,-2.4966,-1
2013,1.5,1,1.4242,1
2013,1,1,2.2865,-1
2013,0.5,1,0.71577,-1
2013,0.5,1,4.2403,-1
2013,1,0,-0.84728,-1
2013,1.5,1,3.2985,-1
2013,0,0,-3.2855,1
2013,5,1,0.78161,-1
2013,0.5,0,-4.2151,-1
2013,-0.5,1,0.91938,-1
2013,-1,1,2.9355,-1
2013,1.5,1,2.5651,-1
2013,-1,0,-1.9274,-1
2013,-0.5,1,0.83603,1
2013,-0.5,0,-1.5604,1
2013,0.5,0,-2.1711,1
2013,1,1,0.58679,1
2013,-0.5,0,-2.0809,1
2013,0,0,-0.93335,1
2013,-1.5,0,-0.89905,-1
2013,-0.5,1,1.2281,1
2013,1.5,1,0.92919,-1
2013,-1.5,0,-1.1821,1
2013,0.5,1,1.4529,-1
2013,1,1,1.1455,-1
2013,0.5,0,-3.0266,1
2013,-1,1,1.0637,1
2013,1,0,-4.0139,1
2013,0.5,1,1.314,1
2013,-5,0,-1.1742,-1
2013,0.5,1,0.74425,-1
2013,0.5,0,-1.0745,1
2013,0.5,1,3.0955,1
2013,-0.5,1,4.5271,1
2013,0,1,0.61996,-1
2013,-1,1,2.3663,-1
2013,0,1,2.6263,-1
2013,1,1,0.69045,1
2013,-1,0,-3.136,-1
2013,0.5,0,-3.7046,1
2013,-1,0,-1.2569,-1
2013,0,1,3.6786,1
2013,-0.5,1,2.8857,1
2013,0.5,0,-2.7785,1
2013,1,1,1.0701,-1
2013,-0.5,1,4.1076,-1
2013,-0.5,1,1.0872,1
2013,-1,0,-4.2432,1
2013,-5,0,-0.80221,1
2013,-0.5,1,3.9829,-1
2013,1,1,2.25,1
2013,0,1,1.2416,1
2013,0,1,5.6734,1
2013,0.5,1,1.2165,1
2013,0,1,1.1937,-1
2013,0,0,-0.8511,-1
2013,-0.5,0,-1.5248,1
2013,0,1,1.204,1
2013,1.5,1,1.0261,1
2013,0,1,3.8604,1
2013,0.5,1,1.5044,-1
2013,0.5,0,-1.0248,1
2013,0,1,0.99817,1
2013,-0.5,0,-1.4968,-1
2013,-5,0,-0.65395,-1
2013,0.5,0,-1.4901,1
2013,5,1,0.74899,-1
2013,0,0,-4.9995,-1
2013,0,0,-1.8619,1
2013,0.5,1,1.411,1
2013,-1.5,0,-2.8225,-1
2013,-1,0,-1.1393,1
2013,1,1,0.92755,1
2013,1.5,1,1.3469,1
2013,0,1,2.366,-1
2013,0.5,1,2.2776,-1
2013,1,1,1.2861,1
2013,0,1,1.5526,-1
2013,-1.5,0,-1.5103,-1
2013,1.5,1,0.72447,1
2013,1,1,2.4935,-1
2013,0.5,0,-1.4502,-1
2013,0.5,1,2.6195,-1
2013,1,0,-1.204,-1
2013,1.5,1,2.275,-1
2013,0,1,2.7296,1
2013,5,1,0.67989,-1
2013,0.5,1,1.8094,-1
2013,-0.5,0,-1.263,-1
2013,-1,0,-4.2376,-1
2013,1.5,1,0.83162,-1
2013,-1,0,-2.7404,-1
2013,-0.5,0,-0.95555,1
2013,-0.5,0,-6.7989,1
2013,0.5,1,6.0429,1
2013,1,1,1.2988,1
2013,-0.5,0,-3.515,1
2013,0,1,0.93096,1
2013,-1.5,0,-1.1432,-1
2013,-0.5,1,1.1194,1
2013,1.5,1,1.5114,-1
2013,-1.5,1,0.89042,1
2013,0.5,0,-2.6333,-1
2013,1,1,1.8073,-1
2013,0.5,0,-0.76251,1
2013,-1,0,-0.82618,1
2013,1,0,-1.7766,1
2013,0.5,1,1.0207,1
2013,-5,0,-0.73427,-1
2013,0.5,1,1.0806,-1
2013,0.5,1,2.2651,1
