subj_idx,stim,response,rt,condition
2013,0.5,1,2.0875,-1
2013,1,1,2.3591,-1
2013,0.5,0,-1.8283,1
2013,-1,0,-0.7959,1
2013,1,1,0.78225,1
2013,0.5,1,1.8467,1
2013,-5,0,-0.93908,-1
2013,0.5,1,2.0879,-1
2013,0.5,1,2.8896,1
2013,0.5,1,0.69224,1
2013,-0.5,1,0.85498,1
2013,0,1,1.2686,-1
2013,-1,0,-1.5794,-1
2013,0,0,-2.9844,-1
2013,1,0,-0.79529,1
2013,-1,0,-0.94893,-1
2013,0.5,1,1.7908,1
2013,-1,0,-1.3069,-1
2013,0,0,-0.90766,1
2013,-0.5,0,-2.0923,1
2013,0.5,1,0.98086,1
2013,1,1,0.88378,-1
2013,-0.5,0,-5.8566,-1
2013,-0.5,0,-0.81079,1
2013,-1,0,-2.2309,1
2013,-5,0,-1.7751,1
2013,-0.5,1,0.89689,-1
2013,1,1,1.388,1
2013,0,0,-1.4029,1
2013,0,0,-1.7063,1
2013,0.5,1,1.3548,1
2013,0,0,-2.7786,-1
2013,0,0,-1.4647,-1
2013,-0.5,0,-0.90732,1
2013,0,1,2.2087,1
2013,1.5,1,0.86973,1
2013,0,0,-2.2015,1
2013,0.5,1,1.2187,-1
2013,0.5,1,1.5263,1
2013,0,0,-2.324,1
2013,-0.5,0,-1.7246,-1
2013,-5,0,-0.62125,-1
2013,0.5,1,2.3742,1
2013,5,1,0.7698,-1
2013,0,1,1.618,-1
2013,0,1,3.2682,1
2013,0.5,0,-1.4595,1
2013,-1.5,0,-1.3975,-1
2013,-1,1,5.1154,1
2013,1,1,1.7018,1
2013,1.5,0,-0.70061,1
2013,0,1,2.4343,-1
2013,0.5,1,1.2352,-1
2013,1,1,1.1064,1
2013,0,1,2.5705,-1
2013,-1.5,0,-1.5789,-1
2013,1.5,1,1.3843,1
2013,1,1,1.0054,-1
2013,0.5,1,2.2297,-1
2013,0.5,1,1.5263,-1
2013,1,1,1.017,-1
2013,1.5,1,0.80167,-1
2013,0,1,1.809,1
2013,5,1,0.96462,-1
2013,0.5,0,-3.0274,-1
2013,-0.5,1,1.3179,-1
2013,-1,0,-1.4804,-1
2013,1.5,1,1.2205,-1
2013,-1,1,1.1502,-1
2013,-0.5,0,-3.0241,1
2013,-0.5,1,3.4609,1
2013,0.5,1,2.4446,1
2013,1,0,-2.6578,1
2013,-0.5,1,0.97099,1
2013,0,1,0.89895,1
2013,-1.5,0,-1.2876,-1
2013,-0.5,0,-1.8187,1
2013,1.5,0,-2.2161,-1
2013,-1.5,0,-1.5552,1
2013,0.5,1,2.6044,-1
2013,1,1,1.4064,-1
2013,0.5,0,-0.97624,1
2013,-1,0,-1.7608,1
2013,1,1,0.80435,1
2013,0.5,0,-1.7054,1
2013,-5,0,-1.0122,-1
2013,0.5,1,1.5538,-1
2013,0.5,1,1.1976,1
2013,0.5,1,3.619,1
2013,-0.5,0,-0.95418,1
2013,0,0,-0.94756,-1
2013,-1,0,-1.84,-1
2013,0,0,-1.0673,-1
2013,1,1,1.9315,1
2013,-1,0,-1.1737,-1
2013,0.5,1,2.6732,1
2013,-1,0,-1.232,-1
2013,0,1,1.0892,1
2013,-0.5,1,5.0451,1
2013,0.5,1,2.1376,1
2013,1,1,1.1086,-1
2013,-0.5,0,-1.3533,-1
2013,-0.5,1,1.4949,1
2013,-1,0,-2.5961,1
2013,-5,0,-0.85997,1
2013,-0.5,0,-2.8797,-1
2013,1,1,1.0811,1
2013,0,1,2.7455,1
2013,0,1,4.6157,1
2013,0.5,0,-0.87127,1
2013,0,1,2.534,-1
2013,0,1,1.464,-1
2013,-0.5,0,-3.5302,1
2013,0,0,-1.2772,1
2013,1.5,1,1.476,1
2013,0,1,1.1237,1
2013,0.5,0,-1.0801,-1
2013,0.5,1,1.1264,1
2013,0,1,2.3195,1
2013,-0.5,1,1.216,-1
2013,-5,0,-0.72909,-1
2013,0.5,1,3.3422,1
2013,5,1,0.65323,-1
2013,0,0,-1.7711,-1
2013,0,1,3.6142,1
2013,0.5,1,1.0264,1
2013,-1.5,1,1.4235,-1
2013,-1,0,-2.4206,1
2013,1,1,1.2628,1
2013,1.5,1,1.8439,1
2013,0,1,0.98749,-1
2013,0.5,1,2.5324,-1
2013,1,1,4.5011,1
2013,0,1,2.1497,-1
2013,-1.5,0,-1.9487,-1
2013,1.5,1,0.82606,1
2013,1,1,1.2559,-1
2013,0.5,1,3.3928,-1
2013,0.5,1,1.1163,-1
2013,1,1,1.4847,-1
2013,1.5,1,1.4995,-1
2013,0,0,-1.9057,1
2013,5,1,0.841,-1
2013,0.5,1,1.4323,-1
2013,-0.5,0,-7.7912,-1
2013,-1,1,1.8783,-1
2013,1.5,0,-1.648,-1
2013,-1,1,1.1357,-1
2013,-0.5,1,1.017,1
2013,-0.5,1,1.5191,1
