subj_idx,stim,response,rt,condition
2013,0.5,1,1.6811,-1
2013,-0.5,1,1.1643,-1
2013,-1.5,0,-3.3547,1
2013,-1,1,0.69037,1
2013,0.5,1,1.5475,1
2013,0,0,-1.4568,-1
2013,0,1,4.4912,-1
2013,0.5,1,1.5925,-1
2013,1.5,1,1.6826,1
2013,1,0,-1.7121,1
2013,0,1,5.0408,-1
2013,0,1,3.2781,1
2013,-1.5,1,0.97553,1
2013,0.5,1,3.1753,-1
2013,1.5,1,2.1558,-1
2013,-1,0,-1.1974,1
2013,1,1,1.2474,1
2013,-1.5,1,1.4694,-1
2013,-1.5,0,-1.2309,1
2013,-0.5,1,4.5153,-1
2013,0.5,0,-0.92423,-1
2013,-0.5,1,1.8255,-1
2013,-0.5,0,-2.0776,1
2013,0,0,-2.6645,-1
2013,1,1,1.3284,-1
2013,1,1,1.3224,1
2013,-1,0,-3.2045,1
2013,-0.5,1,3.7345,-1
2013,0.5,0,-1.7095,1
2013,-0.5,1,1.5145,-1
2013,0.5,1,1.4454,1
2013,0,0,-1.0686,-1
2013,0,0,-2.4045,1
2013,0,0,-1.4382,1
2013,-0.5,1,1.9347,1
2013,-1.5,0,-1.2928,-1
2013,-1.5,0,-1.1191,1
2013,1.5,1,0.63107,-1
2013,1,1,1.5243,-1
2013,-1,0,-1.0602,-1
2013,0,0,-2.5844,-1
2013,-0.5,0,-1.4726,-1
2013,5,1,1.3172,1
2013,1.5,1,0.9098,-1
2013,-1.5,0,-0.93998,1
2013,1,0,-0.8365,-1
2013,0,1,1.3979,-1
2013,0,1,2.6502,-1
2013,-1,0,-2.0143,-1
2013,-1,1,2.1505,-1
2013,1.5,1,0.85491,1
2013,-1,0,-1.0808,1
2013,0,1,2.3569,1
2013,0,1,1.441,-1
2013,-0.5,0,-5.308,1
2013,-1,1,1.5905,1
2013,5,1,1.0261,1
2013,-1,0,-1.6961,-1
2013,-1.5,1,1.0894,-1
2013,-0.5,1,1.3934,1
2013,1,1,1.0434,-1
2013,-0.5,1,3.7065,-1
2013,0.5,0,-1.2931,-1
2013,1.5,1,1.1549,1
2013,1,1,0.83174,-1
2013,1,1,1.4544,1
2013,-0.5,1,5.176,-1
2013,0.5,1,0.68309,-1
2013,-1,0,-2.2052,-1
2013,0,0,-8.7921,1
2013,-0.5,1,3.5004,1
2013,-1,1,1.6376,1
2013,1,1,2.0601,-1
2013,0,1,0.94339,1
2013,-0.5,0,-2.4556,-1
2013,-5,0,-1.5368,1
2013,0.5,0,-2.2562,-1
2013,-0.5,0,-2.0903,1
2013,0,0,-2.4884,1
2013,0.5,0,-1.1557,-1
2013,-0.5,0,-3.5159,-1
2013,-1.5,0,-0.78524,1
2013,-1,0,-1.4085,1
2013,0.5,1,4.235,1
2013,0,1,4.1075,-1
2013,0,0,-1.2574,-1
2013,0.5,1,1.0866,-1
2013,1.5,0,-2.631,1
2013,1,1,1.0344,1
2013,0,1,1.4284,-1
2013,0,1,4.2201,1
2013,-1.5,0,-0.95554,1
2013,0.5,0,-1.2569,-1
2013,1.5,0,-2.2968,-1
2013,-1,0,-1.0787,1
2013,1,1,1.4968,1
2013,-1.5,1,1.2479,-1
2013,-1.5,0,-0.95707,1
2013,-0.5,0,-3.2181,-1
2013,0.5,1,1.9239,-1
2013,-0.5,1,1.3528,-1
2013,-0.5,0,-2.5949,1
2013,0,1,1.4064,-1
2013,1,1,0.69261,-1
2013,1,1,2.5753,1
2013,-1,0,-1.0502,1
2013,-0.5,0,-2.9913,-1
2013,0.5,1,1.0445,1
2013,-0.5,0,-2.3667,-1
2013,0.5,1,1.8537,1
2013,0,0,-4.1991,-1
2013,0,1,1.7894,1
2013,0,1,0.71801,1
2013,-0.5,0,-0.87716,1
2013,-1.5,0,-1.845,-1
2013,-1.5,0,-1.2435,1
2013,1.5,0,-1.2187,-1
2013,1,1,2.286,-1
2013,-1,0,-0.81013,-1
2013,0,0,-1.3511,-1
2013,-0.5,0,-1.9435,-1
2013,5,1,1.2932,1
2013,1.5,1,1.2536,-1
2013,-1.5,0,-2.6891,1
2013,1,1,2.0671,-1
2013,0,0,-1.3457,-1
2013,0,0,-1.9137,-1
2013,-1,0,-1.431,-1
2013,-1,0,-2.0848,-1
2013,1.5,0,-1.8672,1
2013,-1,0,-2.4913,1
2013,0,0,-0.99464,1
2013,0,1,0.82695,-1
2013,-0.5,1,0.9561,1
2013,-1,0,-3.8362,1
2013,5,1,0.80086,1
2013,-1,1,2.522,-1
2013,-1.5,0,-2.3835,-1
2013,-0.5,0,-1.0923,1
2013,1,1,0.74768,-1
2013,-0.5,1,1.1585,-1
2013,0.5,0,-2.3781,-1
2013,1.5,1,0.88127,1
2013,1,1,2.4273,-1
2013,1,0,-1.576,1
2013,-0.5,0,-3.1063,-1
2013,0.5,1,0.85737,-1
2013,-1,1,1.0917,-1
2013,0,1,0.66398,1
2013,-0.5,1,5.8589,1
2013,-1,1,1.9003,1
2013,1,1,1.7458,-1
2013,0,0,-1.434,1
2013,-0.5,0,-2.6014,-1
2013,-5,0,-1.322,1
2013,0.5,1,1.1644,-1
2013,-0.5,1,1.6357,1
2013,0,0,-0.97182,1
2015,-0.5,1,2.1316,-1
2015,-0.5,0,-0.92883,1
2015,-0.5,1,1.8788,-1
2015,5,1,0.66513,-1
2015,-0.5,0,-1.8183,1
2015,-1,0,-0.98909,1
2015,0.5,1,1.385,1
2015,-0.5,0,-1.184,1
2015,0.5,1,1.5763,-1
2015,0.5,1,0.86276,-1
2015,-5,0,-0.8663,-1
2015,1,1,0.84951,-1
2015,-0.5,0,-0.84589,-1
2015,0.5,1,1.1065,1
2015,0,1,2.3512,1
2015,-0.5,1,2.0839,-1
2015,-0.5,0,-1.3056,1
2015,0,1,1.2954,-1
2015,1,1,1.0145,1
2015,0.5,0,-1.6103,-1
2015,0,1,2.6768,-1
2015,-0.5,0,-0.74644,-1
2015,0.5,1,1.2578,1
2015,0.5,1,1.7358,1
2015,0.5,1,1.9523,-1
2015,0.5,1,1.1285,1
2015,0.5,1,1.2764,-1
2015,0,1,0.79789,1
2015,-0.5,0,-6.6771,1
2015,-1,1,2.7766,1
2015,-0.5,0,-1.3291,1
2015,1,1,0.80275,-1
2015,0,1,4.1244,1
2015,-1,1,2.2174,1
2015,-0.5,1,1.1695,1
2015,1.5,1,2.2569,1
2015,0,0,-1.648,1
2015,-0.5,1,1.6016,-1
2015,0,1,2.1676,1
2015,0,1,3.15,1
2015,-1.5,0,-1.0436,-1
2015,-5,0,-0.81634,1
2015,-1.5,0,-0.94119,-1
2015,-0.5,0,-0.95054,-1
2015,1,1,0.88912,1
2015,0.5,1,0.67834,1
2015,0.5,1,1.2354,-1
2015,-0.5,1,1.3653,1
2015,0.5,1,1.5479,1
2015,0,1,0.93609,-1
2015,0.5,1,0.99532,1
2015,1,1,1.5229,-1
2015,5,1,0.66685,1
2015,-1,1,2.2396,1
2015,-1.5,1,0.70857,1
2015,-1,0,-3.705,1
2015,0,0,-1.8583,-1
2015,-1,0,-3.0693,-1
2015,-1,1,0.94812,-1
2015,1.5,1,0.83673,1
2015,-5,0,-0.81681,-1
2015,0,1,1.176,1
2015,-0.5,0,-2.0997,1
2015,0.5,1,1.5526,1
2015,1,1,0.89422,-1
2015,-1.5,0,-2.8825,1
2015,1.5,1,0.87737,-1
2015,0.5,1,1.1335,1
2015,-1.5,0,-0.88044,1
2015,0.5,1,1.1504,1
2015,-1.5,0,-2.8542,1
2015,1,1,1.0075,1
2015,-0.5,0,-1.1063,-1
2015,-0.5,1,1.3155,1
2015,0,1,1.4055,-1
2015,0,0,-0.77506,1
2015,-1,1,0.89452,1
2015,1,1,1.6081,-1
2015,1.5,1,2.7069,1
2015,-1,0,-0.79209,1
2015,-1,1,1.7672,1
2015,1,1,1.0164,-1
2015,-0.5,0,-1.444,1
2015,-1,0,-0.79934,1
2015,1.5,1,0.91693,1
2015,1.5,1,1.0115,-1
2015,0,1,1.3234,1
2015,0,1,1.2932,-1
2015,0,1,1.3178,-1
2015,-0.5,1,0.89175,1
2015,1,1,0.82298,1
2015,-0.5,0,-0.75191,-1
2015,0.5,1,1.5193,-1
2015,0.5,1,1.0344,1
2015,-0.5,1,1.6448,-1
2015,0,1,1.4865,-1
2015,-0.5,1,1.7552,-1
2015,-1,0,-0.91803,-1
2015,1,1,0.73326,1
2015,0,1,0.82342,1
2015,0,1,1.24,1
2015,-1.5,0,-1.6424,1
2015,1.5,1,1.0419,-1
2015,1,1,1.005,1
2015,-0.5,1,1.5248,-1
2015,-0.5,0,-3.8319,1
2015,-1.5,0,-1.5329,1
2015,1,1,1.6386,1
2015,1,1,0.85448,-1
2015,0,1,1.7155,-1
2015,0,0,-2.4359,1
