subj_idx,stim,response,rt,condition
2013,0,0,-2.8927,1
2013,-1.5,0,-0.97512,1
2013,0.5,1,0.81682,-1
2013,1.5,1,1.2181,-1
2013,-1,0,-3.7431,1
2013,1,1,1.3207,1
2013,-1.5,1,0.95079,-1
2013,-1.5,0,-3.1924,1
2013,-0.5,0,-3.0956,-1
2013,0.5,0,-1.3422,-1
2013,-0.5,1,0.79119,-1
2013,-0.5,0,-1.2104,1
2013,0,0,-3.1574,-1
2013,1,1,2.7031,-1
2013,1,1,1.5416,1
2013,-1,1,1.461,1
2013,-0.5,0,-2.8681,-1
2013,0.5,1,0.93008,1
2013,-0.5,0,-4.1164,-1
2013,0.5,1,0.81655,1
2013,0,0,-2.3948,-1
2013,0,0,-1.0816,1
2013,0,1,1.3635,1
2013,-0.5,0,-1.5682,1
2013,-1.5,0,-1.1274,-1
2013,-1.5,0,-2.9003,1
2013,1.5,0,-1.6442,-1
2013,1,1,1.7132,-1
2013,-1,0,-3.0754,-1
2013,0,1,1.0537,-1
2013,-0.5,1,1.8198,-1
2013,5,1,1.5417,1
2013,1.5,1,1.8705,-1
2013,-1.5,0,-1.5733,1
2013,1,0,-1.6143,-1
2013,0,1,0.74796,-1
2013,0,1,0.73396,-1
2013,-1,1,3.7483,-1
2013,-1,0,-1.5574,-1
2013,1.5,1,2.0647,1
2013,-1,0,-2.6562,1
2013,0,1,1.6092,1
2013,0,1,1.4416,-1
2013,-0.5,1,2.7932,1
2013,-1,0,-1.4982,1
2013,5,1,1.3946,1
2013,-1,0,-1.8764,-1
2013,-1.5,0,-1.1111,-1
2013,-0.5,1,0.93801,1
2013,1,1,0.70915,-1
2013,-0.5,0,-1.6472,-1
2013,0.5,1,1.3215,-1
2013,1.5,1,1.7376,1
2013,1,1,0.86442,-1
2013,1,1,3.1812,1
2013,-0.5,0,-0.99534,-1
2013,0.5,1,1.9491,-1
2013,-1,0,-1.2957,-1
2013,0,1,0.9665,1
2013,-0.5,0,-1.7623,1
2013,-1,1,1.6207,1
2013,1,1,1.0465,-1
2013,0,0,-2.1993,1
2013,-0.5,0,-1.833,-1
2013,-5,0,-0.76219,1
2013,0.5,1,3.8119,-1
2013,-0.5,0,-2.9972,1
2013,0,0,-1.9977,1
2013,0.5,1,2.21,-1
2013,-0.5,0,-0.91972,-1
2013,-1.5,0,-3.2791,1
2013,-1,0,-1.5367,1
2013,0.5,1,2.1138,1
2013,0,1,1.5316,-1
2013,0,1,0.7731,-1
2013,0.5,1,2.4566,-1
2013,1.5,1,0.78056,1
2013,1,1,1.7654,1
2013,0,1,1.5244,-1
2013,0,0,-1.0021,1
2013,-1.5,0,-1.2844,1
2013,0.5,0,-0.88733,-1
2013,1.5,1,1.6229,-1
2013,-1,0,-1.9409,1
2013,1,1,2.8036,1
2013,-1.5,0,-1.447,-1
2013,-1.5,0,-1.7408,1
2013,-0.5,0,-1.0609,-1
2013,0.5,0,-0.90447,-1
2013,-0.5,1,1.5674,-1
2013,-0.5,1,3.1361,1
2013,0,0,-1.946,-1
2013,1,0,-1.3875,-1
2013,1,1,1.3545,1
2013,-1,0,-1.1464,1
2013,-0.5,0,-4.0463,-1
2013,0.5,1,1.3549,1
2013,-0.5,0,-2.0259,-1
2013,0.5,1,1.8301,1
2013,0,0,-6.2674,-1
2013,0,1,3.1355,1
2013,0,0,-0.96573,1
2013,-0.5,0,-0.81471,1
2013,-1.5,0,-2.0247,-1
2013,-1.5,0,-0.80437,1
2013,1.5,1,1.7931,-1
2013,1,1,2.4792,-1
2013,-1,0,-1.0811,-1
2013,0,1,1.0957,-1
2013,-0.5,1,1.1268,-1
2013,5,1,0.93316,1
2013,1.5,0,-1.7633,-1
2013,-1.5,0,-1.2648,1
2013,1,1,2.2528,-1
2013,0,0,-2.9274,-1
2013,0,1,0.94427,-1
2013,-1,1,3.6725,-1
2013,-1,0,-1.3024,-1
2013,1.5,1,2.1697,1
2013,-1,0,-1.1861,1
2013,0,1,2.1602,1
2013,0,0,-1.1876,-1
2013,-0.5,1,1.5408,1
2013,-1,0,-2.4425,1
2013,5,1,0.77396,1
2013,-1,0,-1.0607,-1
2013,-1.5,0,-1.1163,-1
2013,-0.5,0,-1.254,1
2013,1,1,1.9709,-1
2013,-0.5,1,4.5091,-1
2013,0.5,1,0.81789,-1
2013,1.5,1,2.5021,1
2013,1,1,1.0342,-1
2013,1,1,1.8949,1
2013,-0.5,1,1.8183,-1
2013,0.5,1,1.0193,-1
2013,-1,0,-9.107,-1
2013,0,1,2.0613,1
2013,-0.5,1,1.8239,1
2013,-1,1,4.094,1
2013,1,1,0.81945,-1
2013,0,0,-0.96705,1
2013,-0.5,0,-4.6371,-1
2013,-5,0,-1.1157,1
2013,0.5,1,1.2761,-1
2013,-0.5,0,-5.2754,1
2013,0,1,1.0898,1
2013,0.5,1,1.9889,-1
2013,-0.5,1,1.5657,-1
2013,-1.5,0,-0.73123,1
