subj_idx,stim,response,rt,condition
2013,-1.5,0,-0.99827,1
2013,0.5,1,2.0169,-1
2013,1,1,1.1784,-1
2013,0.5,0,-1.1701,1
2013,-1,0,-1.6459,1
2013,1,1,2.0297,1
2013,0.5,0,-1.6241,1
2013,-5,0,-1.8786,-1
2013,0.5,1,1.1837,-1
2013,0.5,1,2.9096,1
2013,0.5,1,0.87238,1
2013,-0.5,0,-4.2664,1
2013,0,1,0.93314,-1
2013,-1,1,2.0417,-1
2013,0,0,-1.815,-1
2013,1,1,0.64103,1
2013,-1,0,-3.1257,-1
2013,0.5,1,1.2695,1
2013,-1,0,-1.7888,-1
2013,0,1,1.0771,1
2013,-0.5,0,-2.0113,1
2013,0.5,0,-3.6924,1
2013,1,1,2.8961,-1
2013,-0.5,1,1.3754,-1
2013,-0.5,1,1.324,1
2013,-1,0,-0.69413,1
2013,-5,0,-0.68031,1
2013,-0.5,1,0.85582,-1
2013,1,1,1.2873,1
2013,0,1,2.0826,1
2013,0,1,6.6258,1
2013,0.5,1,0.9741,1
2013,0,0,-1.2695,-1
2013,0,1,2.0227,-1
2013,-0.5,0,-0.83007,1
2013,0,0,-0.88043,1
2013,1.5,1,3.2736,1
2013,0,0,-1.6361,1
2013,0.5,1,1.3749,-1
2013,0.5,0,-1.5282,1
2013,0,0,-2.5419,1
2013,-0.5,0,-0.95505,-1
2013,-5,0,-0.79094,-1
2013,0.5,1,2.3538,1
2013,5,1,0.81465,-1
2013,0,0,-1.8783,-1
2013,0,0,-0.87934,1
2013,0.5,1,1.0554,1
2013,-1.5,0,-1.4359,-1
2013,-1,0,-1.3694,1
2013,1,1,1.6097,1
2013,1.5,1,1.2259,1
2013,0,1,1.3462,-1
2013,0.5,0,-0.78719,-1
2013,1,1,1.5164,1
2013,0,1,1.5923,-1
2013,-1.5,1,1.4905,-1
2013,1.5,1,1.0835,1
2013,1,0,-0.93503,-1
2013,0.5,0,-1.16,-1
2013,0.5,1,1.9928,-1
2013,1,0,-0.99501,-1
2013,1.5,1,1.4794,-1
2013,0,1,2.9427,1
2013,5,1,0.70241,-1
2013,0.5,0,-1.0223,-1
2013,-0.5,0,-2.1878,-1
2013,-1,0,-2.1381,-1
2013,1.5,1,0.72999,-1
2013,-1,0,-2.6999,-1
2013,-0.5,0,-1.5355,1
2013,-0.5,1,1.395,1
2013,0.5,1,1.1932,1
2013,1,1,1.6894,1
2013,-0.5,1,1.4354,1
2013,0,1,1.8327,1
2013,-1.5,0,-2.7723,-1
2013,-0.5,1,2.1561,1
2013,1.5,1,0.77321,-1
2013,-1.5,0,-1.5113,1
2013,0.5,1,2.6384,-1
2013,1,1,0.90618,-1
2013,0.5,0,-0.98842,1
2013,-1,1,5.4597,1
2013,1,1,2.1168,1
2013,0.5,1,1.4925,1
2013,-5,0,-0.99109,-1
2013,0.5,1,0.96054,-1
2013,0.5,1,2.9532,1
2013,0.5,1,2.3999,1
2013,-0.5,0,-1.1038,1
2013,0,1,2.1666,-1
2013,-1,0,-3.9453,-1
2013,0,0,-1.5268,-1
2013,1,1,2.2651,1
2013,-1,0,-1.825,-1
2013,0.5,1,4.4853,1
2013,-1,0,-2.0855,-1
2013,0,0,-2.593,1
2013,-0.5,1,2.6252,1
2013,0.5,1,0.63585,1
2013,1,1,1.7612,-1
2013,-0.5,1,2.587,-1
2013,-0.5,1,0.78742,1
2013,-1,0,-2.0042,1
2013,-5,0,-1.9582,1
2013,-0.5,1,3.1938,-1
2013,1,1,1.3325,1
2013,0,1,2.2015,1
2013,0,1,1.0629,1
2013,0.5,1,1.9988,1
2013,0,1,0.78336,-1
2013,0,0,-1.4446,-1
2013,-0.5,1,1.2607,1
2013,0,1,1.7142,1
2013,1.5,1,1.9843,1
2013,0,0,-1.568,1
2013,0.5,1,1.3754,-1
2013,0.5,1,1.9585,1
2013,0,1,2.6711,1
2013,-0.5,0,-3.7533,-1
2013,-5,0,-0.94638,-1
2013,0.5,1,1.0244,1
2013,5,1,0.65301,-1
2013,0,1,0.92613,-1
2013,0,1,0.72405,1
2013,0.5,1,0.96353,1
2013,-1.5,0,-3.363,-1
2013,-1,0,-1.9391,1
2013,1,1,2.2867,1
2013,1.5,1,0.91558,1
2013,0,0,-3.0706,-1
2013,0.5,1,1.4656,-1
2013,1,1,0.7929,1
2013,0,0,-1.9859,-1
2013,-1.5,0,-1.3625,-1
2013,1.5,1,1.6782,1
2013,1,1,1.2398,-1
2013,0.5,0,-1.5225,-1
2013,0.5,1,1.7823,-1
2013,1,1,0.70585,-1
2013,1.5,1,1.1458,-1
2013,0,0,-0.81458,1
2013,5,1,1.0709,-1
2013,0.5,1,1.9195,-1
2013,-0.5,1,3.1955,-1
2013,-1,0,-0.69319,-1
2013,1.5,1,0.76428,-1
2013,-1,0,-1.5719,-1
2013,-0.5,0,-2.145,1
2013,-0.5,0,-1.2867,1
2013,0.5,1,1.055,1
2013,1,1,1.8231,1
2013,-0.5,0,-1.7714,1
2013,0,0,-1.127,1
2013,-1.5,0,-1.9627,-1
2013,-0.5,0,-0.78192,1
2013,1.5,1,0.68517,-1
2015,-1,0,-4.7096,1
2015,-1.5,0,-1.1962,1
2015,-1,1,4.5156,1
2015,0,1,1.5062,-1
2015,-1,1,1.3838,-1
2015,-1,0,-1.6917,-1
2015,1.5,1,1.1134,1
2015,-5,0,-0.68279,-1
2015,0,1,0.89038,1
2015,-0.5,0,-0.9491,1
2015,0.5,1,2.2887,1
2015,1,1,0.83695,-1
2015,-1.5,1,1.2628,1
2015,1.5,1,0.78909,-1
2015,0.5,1,0.83676,1
2015,-1.5,0,-1.4639,1
2015,0.5,1,0.84143,1
2015,-1.5,0,-1.2059,1
2015,1,1,0.96881,1
2015,-0.5,1,1.6377,-1
2015,-0.5,1,2.6887,1
2015,0,1,1.6493,-1
2015,0,1,1.9332,1
2015,-1,1,0.8026,1
2015,1,1,0.91861,-1
2015,1.5,1,1.2589,1
2015,-1,0,-2.4217,1
2015,-1,0,-1.7403,1
2015,1,1,0.82481,-1
2015,-0.5,0,-2.0592,1
2015,-1,1,1.7028,1
2015,1.5,1,0.92964,1
2015,1.5,1,0.77683,-1
2015,0,1,0.77522,1
2015,0,1,1.1919,-1
2015,0,1,1.6367,-1
2015,-0.5,0,-0.85043,1
2015,1,1,0.92057,1
2015,-0.5,0,-1.5767,-1
2015,0.5,1,1.226,-1
2015,0.5,1,0.83148,1
2015,-0.5,1,2.6794,-1
2015,0,0,-3.1564,-1
2015,-0.5,0,-1.9147,-1
2015,-1,1,2.4391,-1
2015,1,1,2.4508,1
2015,0,1,0.87024,1
2015,0,1,5.3641,1
2015,-1.5,1,2.2975,1
2015,1.5,1,1.0227,-1
2015,1,1,1.4775,1
2015,-0.5,0,-3.6271,-1
2015,-0.5,0,-1.1132,1
2015,-1.5,0,-1.4382,1
2015,1,1,1.2788,1
2015,1,1,1.2934,-1
2015,0,0,-0.89909,-1
2015,0,1,0.75282,1
2015,0,0,-3.5951,-1
2015,-1,0,-0.93405,-1
2015,1,1,0.91835,1
2015,0.5,1,1.5883,-1
2015,0,1,1.2956,-1
2015,0,1,3.2992,1
2015,-0.5,0,-2.8671,-1
2015,1,1,0.83021,1
2015,-0.5,0,-1.3514,-1
2015,0,1,1.066,-1
2015,-1.5,0,-1.0056,-1
2015,-1,0,-1.6694,-1
2015,5,1,0.75062,-1
2015,0.5,1,0.90925,-1
2015,1,1,0.73864,-1
2015,1,1,1.0482,1
2015,-1.5,0,-1.6224,-1
2015,0,0,-1.0131,-1
2015,0.5,1,1.1261,-1
2015,-1,0,-0.93682,-1
2015,0,1,2.592,-1
2015,1,1,0.70323,-1
2015,1.5,1,1.1052,1
2015,0,1,1.2864,1
2015,1.5,1,1.1165,-1
2015,1.5,1,1.392,-1
2015,-1,0,-2.2642,-1
2015,-1,1,1.1153,-1
2015,-1.5,0,-0.81475,-1
2015,0.5,1,0.96849,1
2015,1.5,1,1.9374,-1
2015,0.5,1,0.69322,-1
2015,1,1,1.1414,-1
2015,0,1,1.1671,-1
2015,-0.5,1,1.8691,1
2015,-1,0,-0.86974,-1
2015,-1.5,0,-3.9389,-1
2015,1.5,1,1.1657,1
2015,0.5,1,1.494,-1
2015,5,1,0.66928,1
2015,0,1,0.88988,-1
2015,0.5,0,-1.4398,-1
2015,-1,1,6.1824,1
2015,-5,0,-0.91341,1
2015,-1,0,-1.2458,-1
2015,0.5,1,1.5853,-1
2015,0.5,1,2.1906,1
2015,0,1,0.88825,1
2015,-0.5,0,-1.5567,-1
2015,-0.5,1,0.86735,1
2015,-0.5,1,4.4161,-1
2015,5,1,0.75551,-1
2015,-0.5,1,3.3619,1
2015,-1,0,-0.96383,1
2015,0.5,1,1.9935,1
2015,-0.5,1,3.3961,1
2015,0.5,1,0.74698,-1
2015,0.5,1,2.8585,-1
2015,-5,0,-0.77849,-1
2015,1,1,1.0401,-1
2015,-0.5,0,-0.80286,-1
2015,0.5,1,0.80585,1
2015,0,1,1.134,1
2015,-0.5,0,-0.91378,-1
2015,-0.5,1,2.2558,1
2015,0,1,3.0804,-1
2015,1,1,0.85156,1
2015,0.5,1,0.82492,-1
2015,0,1,1.0486,-1
2015,-0.5,0,-2.7184,-1
2015,0.5,1,0.76047,1
2015,0.5,1,0.90336,1
2015,0.5,1,2.3436,-1
2015,0.5,1,1.2633,1
2015,0.5,1,0.87738,-1
2015,0,0,-0.7499,1
2015,-0.5,1,1.4301,1
2015,-1,1,1.0783,1
2015,-0.5,1,2.6001,1
2015,1,1,1.0343,-1
2015,0,1,1.4527,1
2015,-1,1,3.1887,1
2015,-0.5,1,1.2643,1
2015,1.5,1,1.032,1
2015,0,1,2.6312,1
2015,-0.5,0,-1.045,-1
2015,0,0,-1.8466,1
2015,0,1,2.902,1
2015,-1.5,0,-1.7671,-1
2015,-5,0,-0.82217,1
2015,-1.5,0,-1.2875,-1
2015,-0.5,1,1.222,-1
2015,1,1,1.1041,1
2015,0.5,1,1.2924,1
2015,0.5,1,0.82274,-1
2015,-0.5,0,-2.6483,1
2015,0.5,1,1.091,1
2015,0,1,2.0264,-1
2015,0.5,1,1.0695,1
2015,1,1,0.87688,-1
2015,5,1,0.75035,1
2016,0.5,1,2.0851,1
2016,0.5,0,-1.8031,1
2016,0,0,-1.4228,-1
2016,1.5,1,1.8006,1
2016,0,1,1.6654,1
2016,0.5,1,1.702,-1
2016,0,0,-1.3541,1
2016,1,1,1.2851,1
2016,0.5,1,1.1673,1
2016,0.5,1,2.1665,1
2016,0,0,-2.6939,-1
2016,1.5,1,1.3083,1
2016,0,1,1.4007,1
2016,0.5,1,1.1139,-1
2016,0,1,2.5109,1
2016,1,0,-1.8477,1
2016,0.5,1,1.149,1
2016,0.5,1,1.1276,1
2016,0,0,-0.94022,-1
2016,1.5,1,1.2425,1
2016,0,0,-1.1365,1
2016,0.5,1,1.3492,-1
2016,0,1,2.6137,1
2016,1,1,1.3114,1
2016,0.5,0,-1.0159,1
2016,0.5,1,1.4091,1
2016,0,0,-2.1812,-1
2016,1.5,1,1.5704,1
2016,0,0,-1.2465,1
2016,0.5,0,-1.6217,-1
2016,0,1,1.3614,1
2016,1,1,1.093,1
2016,0.5,1,1.328,1
2016,0.5,1,2.8348,1
2016,0,1,2.6109,-1
2016,1.5,1,1.9095,1
2016,0,0,-0.97353,1
2016,0.5,1,1.2867,-1
2016,0,0,-1.8441,1
2016,1,0,-1.0151,1
2016,0.5,1,2.8618,1
2016,0.5,1,1.0704,1
2016,0,0,-2.0804,-1
2016,1.5,1,1.0264,1
2016,0,0,-1.5217,1
2016,0.5,1,1.1046,-1
2016,0,1,3.4717,1
2016,1,1,1.7973,1
2016,0.5,1,1.5635,1
2016,0.5,0,-1.8328,1
2016,0,1,2.757,-1
2016,1.5,1,2.6651,1
2016,0,1,2.1636,1
2016,0.5,1,1.3724,-1
2016,0,0,-1.6767,1
2016,1,1,1.8498,1
2016,0.5,0,-2.7112,1
2016,0.5,1,1.078,1
2016,0,1,1.6939,-1
2016,1.5,1,1.4776,1
2016,0,1,1.1468,1
2016,0.5,1,2.3092,-1
2016,0,1,2.0446,1
2016,1,1,1.2672,1
2016,0.5,0,-1.2502,1
2016,0.5,1,0.95496,1
2016,0,0,-1.6448,-1
2016,1.5,1,1.1104,1
2016,0,1,1.5045,1
2016,0.5,1,1.4251,-1
2016,0,0,-1.7375,1
2016,1,1,1.4859,1
2016,0.5,1,2.1172,1
2016,0.5,0,-2.3162,1
2016,0,0,-1.9305,-1
2016,1.5,1,1.4571,1
2016,0,0,-3.4253,1
2016,0.5,1,2.4197,-1
2016,0,1,0.91499,1
2016,1,1,0.9313,1
2016,0.5,1,2.4718,1
2016,0.5,1,0.93587,1
2016,0,1,1.565,-1
2016,1.5,1,1.0781,1
2016,0,1,1.7294,1
2016,0.5,1,1.0743,-1
2016,0,0,-2.232,1
2016,1,1,2.6289,1
2016,0.5,0,-2.9011,1
2016,0.5,1,1.3941,1
2016,0,1,1.9851,-1
2016,1.5,1,1.8027,1
2016,0,1,1.0219,1
2016,0.5,1,1.8997,-1
2016,0,0,-2.3826,1
2016,1,1,0.88469,1
2016,0.5,1,2.1696,1
2016,0.5,1,0.88691,1
2016,0,1,2.8145,-1
2016,1.5,1,1.5062,1
2016,0,1,1.2958,1
2016,0.5,0,-1.4692,-1
2016,0,0,-2.4347,1
2016,1,1,1.2405,1
2016,0.5,1,0.92819,1
2016,0.5,1,1.0724,1
2016,0,1,2.2968,-1
2016,1.5,1,2.3587,1
2016,0,0,-1.0394,1
2016,0.5,1,1.2201,-1
2016,0,1,2.5431,1
2016,1,1,2.1111,1
2016,0.5,1,1.0413,1
2016,0.5,1,0.88646,1
2016,0,1,2.5133,-1
2016,1.5,1,1.0134,1
2016,0,1,2.0572,1
2016,0.5,0,-1.2124,-1
2016,0,1,1.5482,1
2016,1,1,1.5111,1
2016,0.5,1,1.028,1
2016,0.5,1,1.7858,1
2016,0,1,0.9515,-1
2016,1.5,1,0.96085,1
2016,0,1,2.2671,1
2016,0.5,1,2.2045,-1
2016,0,1,1.3718,1
2016,1,1,1.3102,1
2016,0.5,0,-1.5621,1
2016,0.5,1,1.0058,1
2016,0,1,1.4089,-1
2016,1.5,1,1.588,1
2016,0,1,1.658,1
2016,0.5,1,1.9239,-1
2016,0,1,1.6377,1
2016,1,1,0.88269,1
2016,0.5,1,1.4777,1
2016,0.5,1,1.0947,1
2016,0,0,-1.0741,-1
2016,1.5,0,-1.4246,1
2016,0,1,1.0875,1
2016,0.5,0,-1.0123,-1
2016,0,1,0.97337,1
2016,1,1,1.0124,1
2016,0.5,1,1.7657,1
2016,0.5,1,0.98923,1
2016,0,1,1.6655,-1
2016,1.5,1,1.3214,1
2016,0,0,-1.9219,1
2016,0.5,0,-2.1584,-1
2016,0,0,-3.9626,1
2016,1,1,1.3109,1
2016,0.5,1,1.5535,1
2016,0.5,1,1.0488,1
2016,0,1,1.3231,-1
2016,1.5,1,2.1069,1
2016,0,1,2.502,1
2016,0.5,0,-2.0132,-1
2016,0,1,0.8299,1
2016,1,1,1.247,1
2017,0,1,1.6755,-1
2017,-1,0,-1.2377,1
2017,-5,0,-0.67147,1
2017,-0.5,1,1.7768,1
2017,-1,0,-0.96539,-1
2017,0.5,0,-2.5323,1
2017,0.5,1,1.85,1
2017,-1,0,-1.9983,1
2017,0,0,-1.789,-1
2017,-1,1,2.7946,1
2017,-5,0,-0.8326,1
2017,-0.5,0,-1.1617,1
2017,-1,1,1.4713,-1
2017,0.5,0,-3.8438,1
2017,0.5,1,1.4941,1
2017,-1,0,-2.1644,1
2017,0,1,1.3933,-1
2017,-1,0,-1.1459,1
2017,-5,0,-1.0779,1
2017,-0.5,0,-2.0616,1
2017,-1,0,-0.88607,-1
2017,0.5,1,1.6901,1
2017,0.5,0,-0.91986,1
2017,-1,0,-1.9519,1
2017,0,1,2.1333,-1
2017,-1,0,-2.0695,1
2017,-5,0,-0.93113,1
2017,-0.5,0,-2.4818,1
2017,-1,0,-2.5837,-1
2017,0.5,1,1.8583,1
2017,0.5,1,1.6629,1
2017,-1,0,-1.498,1
2017,0,0,-1.48,-1
2017,-1,0,-2.632,1
2017,-5,0,-0.74135,1
2017,-0.5,1,2.226,1
2017,-1,1,1.4217,-1
2017,0.5,1,1.7194,1
2017,0.5,0,-2.05,1
2017,-1,0,-4.0504,1
2017,0,1,2.9328,-1
2017,-1,1,1.6458,1
2017,-5,0,-0.93773,1
2017,-0.5,1,0.77723,1
2017,-1,1,1.3036,-1
2017,0.5,1,1.8643,1
2017,0.5,1,1.7766,1
2017,-1,1,0.99831,1
2017,0,0,-1.319,-1
2017,-1,1,4.2248,1
2017,-5,0,-0.85945,1
2017,-0.5,1,1.5374,1
2017,-1,0,-1.5879,-1
2017,0.5,1,1.6889,1
2017,0.5,1,2.8976,1
2017,-1,0,-2.7913,1
2017,0,0,-1.5349,-1
2017,-1,1,4.1108,1
2017,-5,0,-1.3751,1
2017,-0.5,1,2.3646,1
2017,-1,0,-0.88102,-1
2017,0.5,1,1.1855,1
2017,0.5,1,1.3486,1
2017,-1,0,-0.74442,1
2017,0,1,3.5486,-1
2017,-1,0,-2.2969,1
2017,-5,0,-1.0286,1
2017,-0.5,0,-1.0262,1
2017,-1,0,-1.2118,-1
2017,0.5,1,4.1859,1
2017,0.5,1,1.395,1
2017,-1,0,-3.9813,1
2017,0,0,-1.6102,-1
2017,-1,0,-2.11,1
2017,-5,0,-1.0179,1
2017,-0.5,1,3.131,1
2017,-1,0,-1.8734,-1
2017,0.5,1,1.9501,1
2017,0.5,1,1.3354,1
2017,-1,0,-1.1071,1
2017,0,1,3.3107,-1
2017,-1,0,-1.9028,1
2017,-5,0,-0.791,1
2017,-0.5,0,-1.2168,1
2017,-1,0,-1.9371,-1
2017,0.5,1,1.2243,1
2017,0.5,1,0.7811,1
2017,-1,0,-3.111,1
2017,0,1,1.1014,-1
2017,-1,0,-1.1609,1
2017,-5,0,-0.83002,1
2017,-0.5,0,-6.3476,1
2017,-1,0,-2.0532,-1
2017,0.5,1,1.2232,1
2017,0.5,1,2.3589,1
2017,-1,1,1.2977,1
2017,0,0,-1.9338,-1
2017,-1,0,-1.3817,1
2017,-5,0,-0.90334,1
2017,-0.5,1,1.1625,1
2017,-1,1,1.5211,-1
2017,0.5,1,3.55,1
2017,0.5,1,2.6428,1
2017,-1,1,2.4839,1
2017,0,1,0.92611,-1
2017,-1,0,-0.99854,1
2017,-5,0,-0.81727,1
2017,-0.5,1,1.7038,1
2017,-1,0,-1.5533,-1
2017,0.5,1,1.0152,1
2017,0.5,0,-1.2843,1
2017,-1,1,2.187,1
2017,0,1,1.6987,-1
2017,-1,1,6.1458,1
2017,-5,0,-0.8061,1
2017,-0.5,0,-2.0323,1
2017,-1,0,-2.2398,-1
2017,0.5,1,1.3576,1
2017,0.5,0,-3.0566,1
2017,-1,0,-4.5856,1
2017,0,0,-1.4444,-1
2017,-1,1,3.2458,1
2017,-5,0,-0.86125,1
2017,-0.5,1,1.7218,1
2017,-1,0,-1.2327,-1
2017,0.5,1,1.132,1
2017,0.5,1,3.7386,1
2017,-1,0,-1.3787,1
2017,0,0,-1.9518,-1
2017,-1,0,-1.9355,1
2017,-5,0,-0.81059,1
2017,-0.5,1,1.7316,1
2017,-1,0,-0.99561,-1
2017,0.5,1,0.84885,1
2017,0.5,1,1.3056,1
2017,-1,0,-1.169,1
2017,0,1,1.0859,-1
2017,-1,1,3.3558,1
2017,-5,0,-0.99096,1
2017,-0.5,0,-1.992,1
2017,-1,0,-2.4787,-1
2017,0.5,1,1.5444,1
2017,0.5,1,1.0582,1
2017,-1,0,-2.7515,1
2017,0,1,2.1691,-1
2017,-1,1,1.8369,1
2017,-5,0,-0.85871,1
2017,-0.5,1,1.1597,1
2017,-1,1,3.1753,-1
2017,0.5,1,2.2655,1
2017,0.5,1,0.84181,1
2017,-1,1,2.3746,1
2017,0,1,5.3491,-1
2017,-1,1,1.02,1
2017,-5,0,-1.3164,1
2017,-0.5,1,1.7235,1
2017,-1,0,-1.0077,-1
2017,0.5,1,1.3217,1
2017,0.5,1,3.1754,1
2017,-1,0,-1.5622,1
2018,-1,0,-1.1595,-1
2018,1.5,1,1.0864,1
2018,0.5,1,1.5941,1
2018,1,1,1.6712,1
2018,1.5,1,2.2833,-1
2018,0,0,-1.0216,-1
2018,0.5,1,3.034,-1
2018,-0.5,0,-0.99548,-1
2018,-1,0,-1.3801,-1
2018,1.5,1,1.2612,1
2018,0.5,1,2.3726,1
2018,1,1,1.7251,1
