subj_idx,stim,response,rt,condition
2013,0.5,1,1.4297,-1
2013,1,0,-1.1198,-1
2013,1.5,1,0.70722,-1
2013,0,0,-1.4939,1
2013,5,1,0.89357,-1
2013,0.5,1,1.5235,-1
2013,-0.5,0,-2.7877,-1
2013,-1,0,-1.2198,-1
2013,1.5,1,2.5945,-1
2013,-1,0,-0.91356,-1
2013,-0.5,1,2.3318,1
2013,-0.5,1,1.4751,1
2013,0.5,1,0.85213,1
2013,1,1,1.0594,1
2013,-0.5,1,1.1552,1
2013,0,1,2.028,1
2013,-1.5,0,-2.0217,-1
2013,-0.5,0,-2.0515,1
2013,1.5,1,0.7796,-1
2013,-1.5,0,-1.0253,1
2013,0.5,1,4.5054,-1
2013,1,0,-1.4988,-1
2013,0.5,0,-1.2475,1
2013,-1,1,0.83424,1
2013,1,1,1.9926,1
2013,0.5,1,3.4418,1
2013,-5,0,-0.75944,-1
2013,0.5,0,-3.0156,-1
2013,0.5,1,1.7165,1
2013,0.5,1,1.1306,1
2013,-0.5,0,-1.3586,1
2013,0,0,-0.86298,-1
2013,-1,1,0.76805,-1
2013,0,1,1.0969,-1
2013,1,1,0.7361,1
2013,-1,0,-9.3301,-1
2013,0.5,1,0.92536,1
2013,-1,0,-0.93443,-1
2013,0,1,1.0703,1
2013,-0.5,0,-2.0524,1
2013,0.5,1,0.94363,1
2013,1,1,1.2951,-1
2013,-0.5,1,2.499,-1
2013,-0.5,0,-0.82847,1
2013,-1,1,1.7837,1
2013,-5,0,-0.7653,1
2013,-0.5,1,1.6923,-1
2013,1,1,1.5829,1
2013,0,0,-1.079,1
2013,0,1,1.3898,1
2013,0.5,1,1.8055,1
2013,0,1,1.0537,-1
2013,0,1,2.0382,-1
2013,-0.5,0,-1.2954,1
2013,0,1,0.98936,1
2013,1.5,1,0.96487,1
2013,0,1,4.9163,1
2013,0.5,1,1.358,-1
2013,0.5,1,1.2749,1
2013,0,1,2.2866,1
2013,-0.5,0,-2.5779,-1
2013,-5,0,-0.97481,-1
2013,0.5,1,0.81541,1
2013,5,1,0.97402,-1
2013,0,0,-1.2026,-1
2013,0,1,1.898,1
2013,0.5,0,-1.4196,1
2013,-1.5,0,-1.3585,-1
2013,-1,1,1.6337,1
2013,1,1,1.9207,1
2013,1.5,1,1.2115,1
2013,0,0,-1.7727,-1
2013,0.5,1,0.99072,-1
2013,1,0,-0.63351,1
2013,0,1,1.1695,-1
2013,-1.5,0,-3.6752,-1
2013,1.5,1,0.76276,1
2013,1,1,2.5028,-1
2013,0.5,1,3.6914,-1
2013,0.5,0,-0.98107,-1
2013,1,1,1.3844,-1
2013,1.5,1,0.98598,-1
2013,0,1,0.76729,1
2013,5,1,0.81244,-1
2013,0.5,1,1.3864,-1
2013,-0.5,1,3.3835,-1
2013,-1,1,1.0532,-1
2013,1.5,1,1.0441,-1
2013,-1,1,1.7283,-1
2013,-0.5,0,-0.89932,1
2013,-0.5,1,1.7156,1
2013,0.5,1,1.8048,1
2013,1,1,2.4101,1
