subj_idx,stim,response,rt,condition
2013,-1.5,0,-1.9439,-1
2013,1.5,1,1.476,1
2013,1,0,-1.258,-1
2013,0.5,1,0.94253,-1
2013,0.5,1,1.0311,-1
2013,1,1,1.2303,-1
2013,1.5,1,2.3262,-1
2013,0,0,-4.6705,1
2013,5,1,1.1442,-1
2013,0.5,1,1.0481,-1
2013,-0.5,0,-5.0627,-1
2013,-1,1,1.7452,-1
2013,1.5,1,1.4568,-1
2013,-1,0,-0.8384,-1
2013,-0.5,1,3.0369,1
2013,-0.5,1,0.77516,1
2013,0.5,1,0.73531,1
2013,1,1,0.73239,1
2013,-0.5,0,-6.2296,1
2013,0,1,2.3526,1
2013,-1.5,0,-1.1821,-1
2013,-0.5,0,-0.95509,1
2013,1.5,1,1.5547,-1
2013,-1.5,0,-1.8229,1
2013,0.5,1,3.5792,-1
2013,1,1,0.62993,-1
2013,0.5,1,4.3999,1
2013,-1,0,-1.4295,1
2013,1,1,1.6497,1
2013,0.5,1,1.9964,1
2013,-5,0,-0.82292,-1
2013,0.5,1,3.1029,-1
2013,0.5,1,1.1741,1
2013,0.5,1,2.0232,1
2013,-0.5,1,1.5755,1
2013,0,1,0.70132,-1
2013,-1,1,3,-1
2013,0,0,-1.6707,-1
2013,1,1,1.3665,1
2013,-1,1,2.259,-1
2013,0.5,1,5.0143,1
2013,-1,1,1.0055,-1
2013,0,1,1.7665,1
2013,-0.5,1,3.6901,1
2013,0.5,1,0.74932,1
2013,1,1,0.94337,-1
2013,-0.5,0,-0.9253,-1
2013,-0.5,1,1.8166,1
2013,-1,1,1.6476,1
2013,-5,0,-0.83201,1
2013,-0.5,0,-1.2407,-1
2013,1,1,1.5565,1
2013,0,0,-1.9558,1
2013,0,1,2.2512,1
2013,0.5,1,0.80476,1
2013,0,0,-0.84597,-1
2013,0,0,-0.95465,-1
2013,-0.5,0,-0.76302,1
2013,0,0,-1.4904,1
2013,1.5,1,2.9725,1
2013,0,0,-2.666,1
2013,0.5,1,1.1799,-1
2013,0.5,1,2.9227,1
2013,0,1,1.3284,1
2013,-0.5,0,-1.2861,-1
2013,-5,0,-0.7571,-1
2013,0.5,1,2.8333,1
2013,5,1,0.93282,-1
2013,0,0,-1.4714,-1
2013,0,1,0.75276,1
2013,0.5,1,2.3489,1
2013,-1.5,0,-0.99544,-1
2013,-1,0,-1.156,1
2013,1,1,1.0944,1
2013,1.5,1,1.4146,1
2013,0,1,1.6302,-1
2013,0.5,1,2.7188,-1
2013,1,1,1.692,1
2013,0,1,0.71599,-1
2013,-1.5,0,-1.326,-1
2013,1.5,1,2.436,1
2013,1,1,1.8334,-1
2013,0.5,0,-1.8745,-1
2013,0.5,1,1.1142,-1
2013,1,1,1.0978,-1
2013,1.5,1,1.0724,-1
2013,0,1,0.63888,1
2013,5,1,1.028,-1
2013,0.5,0,-2.8651,-1
2013,-0.5,0,-1.3966,-1
2013,-1,0,-1.4953,-1
2013,1.5,1,2.8448,-1
2013,-1,0,-1.87,-1
2013,-0.5,1,1.493,1
2013,-0.5,0,-0.98718,1
2013,0.5,1,1.5764,1
2013,1,1,1.7612,1
2013,-0.5,1,1.9365,1
2013,0,0,-1.3897,1
2013,-1.5,1,0.97585,-1
2013,-0.5,0,-1.4079,1
2013,1.5,1,1.1344,-1
2013,-1.5,0,-1.4219,1
2013,0.5,0,-0.73215,-1
2013,1,1,2.0584,-1
2013,0.5,1,3.2554,1
2013,-1,0,-4.4532,1
2013,1,1,1.3289,1
2013,0.5,1,1.0354,1
2013,-5,0,-0.74364,-1
2013,0.5,1,2.1187,-1
2013,0.5,1,1.9299,1
2013,0.5,0,-3.576,1
2013,-0.5,0,-4.4538,1
2013,0,1,6.4027,-1
2013,-1,0,-3.3981,-1
2013,0,1,0.91876,-1
2013,1,1,0.71667,1
2013,-1,0,-2.1503,-1
2013,0.5,1,3.186,1
2013,-1,1,1.9649,-1
2013,0,1,0.85473,1
2013,-0.5,0,-2.9136,1
2013,0.5,1,1.1679,1
2013,1,1,0.65637,-1
2013,-0.5,1,7.635,-1
2013,-0.5,0,-1.0524,1
2013,-1,0,-1.0733,1
2013,-5,0,-0.85035,1
2013,-0.5,0,-2.6877,-1
2013,1,0,-1.9138,1
2013,0,1,1.4825,1
2013,0,1,1.2185,1
2013,0.5,1,1.5476,1
2013,0,1,1.2183,-1
2013,0,0,-2.7005,-1
2013,-0.5,1,0.74763,1
2013,0,0,-1.1209,1
2013,1.5,1,1.6814,1
2013,0,1,0.79494,1
2013,0.5,0,-0.68675,-1
2013,0.5,1,2.3774,1
2013,0,1,1.401,1
2013,-0.5,0,-0.91411,-1
2013,-5,0,-0.63559,-1
2013,0.5,1,1.1512,1
2013,5,1,0.65198,-1
2013,0,1,0.91468,-1
2013,0,1,1.6165,1
2013,0.5,1,1.1837,1
2013,-1.5,0,-2.9063,-1
