subj_idx,stim,response,rt,condition
2013,0.5,0,-0.97435,1
2013,0,1,0.87934,-1
2013,0,1,1.1908,1
2013,0,1,2.2104,1
2013,-0.5,0,-2.2264,1
2013,-1.5,0,-1.367,-1
2013,-1.5,1,1.7201,1
2013,1.5,1,0.72794,-1
2013,1,0,-3.2152,-1
2013,-1,0,-1.3856,-1
2013,0,1,2.0236,-1
2013,-0.5,1,0.94476,-1
2013,5,1,0.89141,1
2013,1.5,1,1.35,-1
2013,-1.5,0,-0.95917,1
2013,1,1,0.71236,-1
2013,0,0,-3.087,-1
2013,0,1,0.79971,-1
2013,-1,0,-4.1108,-1
2013,-1,1,0.68197,-1
2013,1.5,1,0.90803,1
2013,-1,0,-0.86718,1
2013,0,0,-0.90324,1
2013,0,1,0.97308,-1
2013,-0.5,0,-1.2281,1
2013,-1,0,-1.5975,1
2013,5,1,0.92472,1
2013,-1,0,-0.88626,-1
2013,-1.5,0,-3.2697,-1
2013,-0.5,0,-0.71384,1
2013,1,1,1.7715,-1
2013,-0.5,0,-1.0725,-1
2013,0.5,0,-1.0827,-1
2013,1.5,1,1.6302,1
2013,1,1,1.4924,-1
2013,1,1,1.1275,1
2013,-0.5,0,-2.3012,-1
2013,0.5,0,-1.4053,-1
2013,-1,0,-1.0589,-1
2013,0,1,2.1797,1
2013,-0.5,0,-2.4019,1
2013,-1,1,1.8863,1
2013,1,1,0.65046,-1
2013,0,0,-1.375,1
2013,-0.5,0,-0.77335,-1
2013,-5,0,-0.99567,1
2013,0.5,1,1.31,-1
2013,-0.5,0,-4.959,1
2013,0,0,-0.79933,1
2013,0.5,1,0.70112,-1
2013,-0.5,1,0.99449,-1
2013,-1.5,1,0.81566,1
2013,-1,0,-0.99701,1
2013,0.5,1,2.5292,1
2013,0,1,3.1477,-1
2013,0,1,2.806,-1
2013,0.5,1,0.80887,-1
2013,1.5,1,1.0156,1
2013,1,0,-1.407,1
2013,0,1,1.0815,-1
2013,0,0,-2.9692,1
2013,-1.5,0,-2.4591,1
2013,0.5,1,2.2432,-1
2013,1.5,1,0.88627,-1
2013,-1,0,-2.5518,1
2013,1,1,1.9352,1
2013,-1.5,0,-2.1674,-1
2013,-1.5,0,-2.6832,1
2013,-0.5,0,-1.2896,-1
2013,0.5,1,1.2437,-1
2013,-0.5,0,-1.2808,-1
2013,-0.5,0,-1.6188,1
2013,0,0,-1.1643,-1
2013,1,1,1.3784,-1
2013,1,1,1.3942,1
2013,-1,0,-1.6697,1
2013,-0.5,1,1.551,-1
2013,0.5,1,0.86779,1
2013,-0.5,0,-0.75804,-1
2013,0.5,1,0.74296,1
2013,0,0,-2.0891,-1
2013,0,0,-0.70422,1
2013,0,1,2.2315,1
2013,-0.5,0,-1.1455,1
2013,-1.5,0,-0.67324,-1
2013,-1.5,1,1.1002,1
2013,1.5,1,2.4717,-1
2013,1,1,3.5074,-1
2013,-1,1,2.3939,-1
2013,0,1,4.9268,-1
2013,-0.5,1,1.5216,-1
2013,5,1,1.4174,1
2013,1.5,1,0.91923,-1
2013,-1.5,1,3.0776,1
2013,1,1,4.053,-1
2013,0,1,0.80981,-1
2013,0,0,-1.0768,-1
2013,-1,0,-0.94187,-1
2013,-1,1,1.1591,-1
2013,1.5,1,2.0644,1
2013,-1,0,-1.595,1
2013,0,1,1.3877,1
2013,0,1,1.7374,-1
2013,-0.5,1,4.323,1
2013,-1,0,-2.4311,1
2013,5,1,1.165,1
2013,-1,0,-0.94912,-1
2013,-1.5,0,-0.97331,-1
2013,-0.5,1,2.3212,1
2013,1,1,0.99605,-1
2013,-0.5,0,-0.85974,-1
2013,0.5,1,1.2383,-1
2013,1.5,1,2.3175,1
2013,1,1,1.2141,-1
2013,1,1,0.87451,1
2013,-0.5,1,1.1664,-1
2013,0.5,1,2.4158,-1
2013,-1,1,2.2848,-1
2013,0,0,-1.2766,1
2013,-0.5,1,4.5706,1
2013,-1,0,-3.4824,1
2013,1,1,0.62853,-1
2013,0,1,0.86467,1
2013,-0.5,0,-1.7401,-1
2013,-5,0,-0.7371,1
2013,0.5,0,-2.9695,-1
2013,-0.5,1,1.5134,1
2013,0,0,-1.4203,1
2013,0.5,1,1.0142,-1
2013,-0.5,1,0.92788,-1
2013,-1.5,0,-1.64,1
2013,-1,0,-1.8325,1
2013,0.5,0,-0.76469,1
2013,0,0,-1.6361,-1
2013,0,1,2.4721,-1
2013,0.5,1,1.7401,-1
2013,1.5,1,1.4312,1
2013,1,1,1.3439,1
2013,0,0,-2.022,-1
2013,0,0,-2.8528,1
2013,-1.5,1,1.7132,1
2013,0.5,1,1.6736,-1
2013,1.5,1,0.67818,-1
2013,-1,0,-1.4351,1
2013,1,1,0.83422,1
2013,-1.5,0,-0.87816,-1
2013,-1.5,1,2.1033,1
2013,-0.5,0,-2.2304,-1
2013,0.5,1,1.5254,-1
2013,-0.5,1,0.88437,-1
2013,-0.5,0,-0.95318,1
2013,0,1,0.8044,-1
2013,1,1,1.5164,-1
2013,1,1,3.4048,1
2013,-1,0,-1.9179,1
2013,-0.5,0,-6.6466,-1
2013,0.5,0,-1.1721,1
2013,-0.5,0,-3.4172,-1
2015,0.5,1,1.1933,-1
2015,1,0,-1.0591,-1
2015,1,1,0.96398,1
2015,-1.5,0,-1.8485,-1
2015,0,0,-0.98081,-1
2015,0.5,1,1.3165,-1
2015,-1,0,-1.5287,-1
2015,0,1,1.8979,-1
2015,1,1,0.76791,-1
2015,1.5,1,0.93682,1
2015,0,1,2.0923,1
2015,1.5,1,1.1619,-1
2015,1.5,1,0.66444,-1
2015,-1,1,1.2622,-1
2015,-1,0,-2.5643,-1
2015,-1.5,0,-1.1091,-1
2015,0.5,1,1.3753,1
2015,1.5,1,1.4033,-1
2015,0.5,1,2.2671,-1
2015,1,0,-1.0818,-1
2015,0,1,1.4875,-1
2015,-0.5,1,1.5917,1
2015,-1,1,1.2333,-1
2015,-1.5,0,-1.8989,-1
2015,1.5,1,1.1114,1
2015,0.5,1,2.4138,-1
2015,5,1,0.82396,1
2015,0,1,1.1954,-1
2015,0.5,1,1.1413,-1
2015,-1,0,-0.84086,1
2015,-5,0,-0.81847,1
2015,-1,0,-0.96112,-1
2015,0.5,1,1.5972,-1
2015,0.5,1,1.1359,1
2015,0,1,1.107,1
2015,-0.5,0,-0.85824,-1
2015,-0.5,0,-0.97448,1
2015,-0.5,1,3.8278,-1
2015,5,1,0.67712,-1
2015,-0.5,0,-2.4718,1
2015,-1,1,0.90242,1
2015,0.5,1,0.88936,1
2015,-0.5,1,2.2185,1
2015,0.5,1,2.0032,-1
2015,0.5,1,1.03,-1
2015,-5,0,-0.89102,-1
2015,1,1,0.81473,-1
2015,-0.5,1,0.92007,-1
2015,0.5,1,1.5917,1
2015,0,1,2.4587,1
2015,-0.5,1,1.3097,-1
2015,-0.5,0,-0.9833,1
2015,0,1,1.805,-1
2015,1,1,0.85906,1
2015,0.5,1,1.4621,-1
2015,0,1,1.3639,-1
2015,-0.5,1,1.8056,-1
2015,0.5,0,-1.0396,1
2015,0.5,1,1.7969,1
2015,0.5,1,1.3522,-1
2015,0.5,1,0.81063,1
2015,0.5,1,1.3322,-1
2015,0,1,1.3369,1
2015,-0.5,1,1.5014,1
2015,-1,0,-1.1963,1
2015,-0.5,0,-2.131,1
2015,1,1,0.86132,-1
2015,0,1,0.70458,1
2015,-1,0,-0.86423,1
2015,-0.5,1,1.3692,1
2015,1.5,1,0.79875,1
2015,0,0,-1.924,1
2015,-0.5,1,3.5245,-1
2015,0,1,1.0265,1
2015,0,0,-2.9272,1
2015,-1.5,0,-1.0176,-1
2015,-5,0,-1.0715,1
2015,-1.5,0,-1.0804,-1
2015,-0.5,1,1.9884,-1
2015,1,1,1.1507,1
2015,0.5,1,1.6733,1
2015,0.5,1,3.1457,-1
2015,-0.5,1,1.0063,1
2015,0.5,1,0.87337,1
2015,0,1,2.9392,-1
2015,0.5,1,1.3168,1
2015,1,1,1.0436,-1
2015,5,1,0.70837,1
2015,-1,0,-1.9342,1
2015,-1.5,0,-1.1352,1
2015,-1,0,-2.2512,1
2015,0,1,2.2471,-1
2015,-1,0,-1.3521,-1
2015,-1,0,-0.92334,-1
2015,1.5,1,0.76446,1
2015,-5,0,-0.85479,-1
2015,0,0,-1.3771,1
2015,-0.5,0,-1.0333,1
2015,0.5,1,1.769,1
2015,1,1,0.93854,-1
2015,-1.5,1,1.0065,1
2015,1.5,1,0.98872,-1
2015,0.5,1,3.0944,1
2015,-1.5,0,-1.0822,1
2015,0.5,1,0.80584,1
2015,-1.5,0,-0.88977,1
2015,1,1,0.96282,1
2015,-0.5,1,1.1649,-1
2015,-0.5,0,-6.4692,1
2015,0,1,1.7892,-1
2015,0,1,3.5863,1
2015,-1,0,-2.5307,1
2015,1,0,-0.95641,-1
2015,1.5,1,1.1025,1
2015,-1,0,-1.5315,1
2015,-1,0,-1.4125,1
2015,1,1,1.1325,-1
2015,-0.5,1,0.959,1
2015,-1,1,2.5461,1
2015,1.5,1,0.98549,1
2015,1.5,1,0.79168,-1
2015,0,0,-0.82572,1
2015,0,0,-2.8645,-1
2015,0,1,1.0225,-1
2015,-0.5,0,-1.5422,1
2015,1,1,0.9437,1
2015,-0.5,1,1.3465,-1
2015,0.5,1,1.1042,-1
2015,0.5,1,1.1297,1
2015,-0.5,0,-0.86622,-1
2015,0,1,3.7463,-1
2015,-0.5,0,-0.89515,-1
2015,-1,1,1.0651,-1
2015,1,1,1.6125,1
2015,0,0,-4.3683,1
2015,0,1,0.97336,1
2015,-1.5,0,-1.5377,1
2015,1.5,1,0.74792,-1
2015,1,1,1.155,1
2015,-0.5,1,1.772,-1
2015,-0.5,0,-1.125,1
2015,-1.5,0,-1.331,1
2015,1,1,0.77817,1
2015,1,1,0.84228,-1
2015,0,0,-0.92004,-1
2015,0,1,1.0458,1
2015,0,0,-1.0485,-1
2015,-1,0,-1.4684,-1
2015,1,1,0.9546,1
2015,0.5,1,0.90305,-1
2015,0,1,1.5346,-1
2015,0,1,1.0049,1
2015,-0.5,1,0.96935,-1
2015,1,1,1.1355,1
2015,-0.5,0,-1.1923,-1
2015,0,1,3.9335,-1
2015,-1.5,0,-1.2564,-1
2015,-1,0,-1.0172,-1
2015,5,1,0.80414,-1
2016,1,1,0.97501,1
2016,0.5,1,1.8177,1
2016,0,1,1.8457,-1
2016,-1.5,0,-1.2084,1
2016,-1,0,-1.0722,1
2016,-0.5,1,1.4998,1
2016,-0.5,0,-1.6043,-1
2016,0.5,1,1.3793,1
2016,1,1,1.7917,1
2016,0.5,1,1.4663,1
2016,0,1,2.5427,-1
2016,-1.5,0,-2.0208,1
2016,-1,0,-1.413,1
2016,-0.5,0,-0.94946,1
2016,-0.5,0,-1.6481,-1
2016,0.5,1,1.1164,1
2016,1,1,1.5684,1
2016,0.5,1,1.4211,1
2016,0,0,-2.7031,-1
2016,-1.5,1,1.6361,1
2016,-1,0,-1.4139,1
2016,-0.5,0,-1.5199,1
2016,-0.5,0,-3.3674,-1
2016,0.5,1,1.4307,1
2016,1,1,1.3123,1
2016,0.5,1,4.6633,1
2016,0,0,-1.5154,-1
2016,-1.5,0,-1.2456,1
2016,-1,1,1.241,1
2016,-0.5,0,-3.2023,1
2016,-0.5,1,1.8224,-1
2016,0.5,0,-2.9034,1
2016,1,1,1.0524,1
2016,0.5,0,-1.626,1
2016,0,0,-1.0433,-1
2016,-1.5,0,-1.3079,1
2016,-1,0,-2.3795,1
2016,-0.5,0,-0.9985,1
2016,-0.5,0,-1.4871,-1
2016,0.5,1,0.90159,1
2016,1,0,-3.2083,1
2016,0.5,1,1.7299,1
2016,0,0,-0.96698,-1
2016,-1.5,0,-1.1646,1
2016,-1,0,-0.87373,1
2016,-0.5,1,2.7305,1
2016,-0.5,0,-1.6505,-1
2016,0.5,1,1.008,1
2016,1,1,1.4061,1
2016,0.5,1,1.1832,1
2016,0,1,2.4998,-1
2016,-1.5,0,-1.3863,1
2016,-1,0,-0.93701,1
2016,-0.5,0,-1.3268,1
2016,-0.5,0,-1.0909,-1
2016,0.5,1,1.2677,1
2016,1,1,1.3421,1
2016,0.5,1,1.3411,1
2016,0,0,-1.5216,-1
2016,-1.5,0,-1.0896,1
2016,-1,1,1.9959,1
2016,-0.5,0,-2.3074,1
2016,-0.5,0,-0.94914,-1
2016,0.5,1,1.1059,1
2016,1,1,1.3586,1
2016,0.5,1,1.6113,1
2016,0,0,-1.3793,-1
2016,-1.5,0,-2.8986,1
2016,-1,1,1.4726,1
2016,-0.5,1,1.4105,1
2016,-0.5,0,-1.2897,-1
2016,0.5,1,1.195,1
2016,1,1,2.6936,1
2016,0.5,1,1.6885,1
2016,0,1,1.2999,-1
2016,-1.5,0,-0.94525,1
2016,-1,0,-1.0803,1
2016,-0.5,0,-1.1039,1
2016,-0.5,0,-1.0194,-1
2016,0.5,1,1.4498,1
2016,1,1,1.1389,1
2016,0.5,1,1.3949,1
2016,0,0,-1.2988,-1
2016,-1.5,0,-1.1887,1
2016,-1,0,-1.4699,1
2016,-0.5,0,-3.0752,1
2016,-0.5,0,-2.904,-1
2016,0.5,1,1.4211,1
2016,1,1,0.85977,1
2016,0.5,1,2.2814,1
2016,0,0,-1.1649,-1
2016,-1.5,1,0.91802,1
2016,-1,1,1.2818,1
2016,-0.5,0,-1.1523,1
2016,-0.5,0,-1.652,-1
2016,0.5,0,-3.6169,1
2016,1,1,1.3248,1
2016,0.5,1,1.0538,1
2016,0,0,-1.894,-1
2016,-1.5,0,-1.0222,1
2016,-1,0,-3.2027,1
2016,-0.5,1,1.0272,1
2016,-0.5,1,1.5685,-1
2016,0.5,0,-1.3938,1
2016,1,1,0.95078,1
2016,0.5,1,1.3095,1
2016,0,1,1.4129,-1
2016,-1.5,0,-1.015,1
2016,-1,0,-1.2034,1
2016,-0.5,0,-1.3038,1
2016,-0.5,1,1.7267,-1
2016,0.5,1,1.4372,1
2016,1,1,1.6434,1
2016,0.5,1,0.91501,1
2016,0,0,-1.13,-1
