subj_idx,stim,response,rt,condition
2013,0,1,4.3336,1
2013,-1.5,1,3.003,1
2013,0.5,1,0.92388,-1
2013,1.5,0,-1.0321,-1
2013,-1,0,-0.89437,1
2013,1,1,1.2198,1
2013,-1.5,0,-1.2271,-1
2013,-1.5,0,-1.5711,1
2013,-0.5,0,-0.93596,-1
2013,0.5,0,-2.9686,-1
2013,-0.5,0,-1.2885,-1
2013,-0.5,0,-4.274,1
2013,0,1,0.76938,-1
2013,1,1,2.2314,-1
2013,1,1,2.4323,1
2013,-1,0,-1.9151,1
2013,-0.5,1,1.854,-1
2013,0.5,1,1.326,1
2013,-0.5,0,-2.603,-1
2013,0.5,1,1.2402,1
2013,0,1,0.77333,-1
2013,0,1,1.1624,1
2013,0,1,2.2931,1
2013,-0.5,0,-6.7895,1
2013,-1.5,0,-3.0609,-1
2013,-1.5,0,-1.6581,1
2013,1.5,1,2.4488,-1
2013,1,1,2.0065,-1
2013,-1,1,5.5443,-1
2013,0,0,-0.80548,-1
2013,-0.5,1,2.2589,-1
2013,5,1,1.2633,1
2013,1.5,0,-2.5981,-1
2013,-1.5,0,-0.788,1
2013,1,1,1.0048,-1
2013,0,1,2.0901,-1
2013,0,1,3.618,-1
2013,-1,0,-0.8849,-1
2013,-1,0,-0.97494,-1
2013,1.5,1,0.79771,1
2013,-1,0,-2.4239,1
2013,0,1,1.6959,1
2013,0,1,0.72566,-1
2013,-0.5,1,1.5579,1
2013,-1,0,-1.2676,1
2013,5,1,1.5623,1
2013,-1,1,1.6984,-1
2013,-1.5,0,-2.0938,-1
2013,-0.5,1,1.121,1
2013,1,1,0.91192,-1
2013,-0.5,0,-0.76315,-1
2013,0.5,0,-1.0164,-1
2013,1.5,1,2.2579,1
2013,1,1,3.7368,-1
2013,1,1,1.1638,1
2013,-0.5,1,4.5364,-1
2013,0.5,0,-2.4496,-1
2013,-1,0,-0.67431,-1
2013,0,1,1.8274,1
2013,-0.5,1,1.1493,1
2013,-1,0,-0.98323,1
2013,1,0,-1.6837,-1
2013,0,1,0.92466,1
2013,-0.5,0,-1.7346,-1
2013,-5,0,-0.99106,1
2013,0.5,1,2.9707,-1
2013,-0.5,1,0.95107,1
2013,0,0,-4.2634,1
2013,0.5,1,4.6624,-1
2013,-0.5,1,1.1115,-1
2013,-1.5,0,-1.6995,1
2013,-1,0,-1.2786,1
2013,0.5,1,1.6117,1
2013,0,0,-3.9096,-1
2013,0,0,-1.8043,-1
2013,0.5,1,1.8108,-1
