subj_idx,stim,response,rt,condition
2013,0,0,-2.6555,-1
2013,1,1,0.92582,1
2013,-1,0,-2.6948,-1
2013,0.5,1,2.1286,1
2013,-1,0,-6.1336,-1
2013,0,1,1.4004,1
2013,-0.5,1,1.3785,1
2013,0.5,1,1.4586,1
2013,1,0,-1.8966,-1
2013,-0.5,0,-2.8468,-1
2013,-0.5,0,-3.7869,1
2013,-1,0,-0.81697,1
2013,-5,0,-1.3164,1
2013,-0.5,1,3.747,-1
2013,1,1,1.0353,1
2013,0,0,-1.5677,1
2013,0,1,4.6529,1
2013,0.5,1,1.3732,1
2013,0,1,2.3289,-1
2013,0,0,-1.7135,-1
2013,-0.5,0,-0.60196,1
2013,0,0,-2.716,1
2013,1.5,1,1.6037,1
2013,0,1,2.6402,1
2013,0.5,1,5.632,-1
2013,0.5,1,1.6986,1
2013,0,0,-3.6495,1
2013,-0.5,1,1.9822,-1
2013,-5,0,-0.85485,-1
2013,0.5,1,0.92379,1
2013,5,1,0.78546,-1
2013,0,1,0.88915,-1
2013,0,1,2.3733,1
2013,0.5,0,-1.4953,1
2013,-1.5,0,-1.4887,-1
2013,-1,0,-1.3631,1
2013,1,1,1.7214,1
2013,1.5,1,1.0322,1
2013,0,0,-1.8575,-1
2013,0.5,1,0.6931,-1
2013,1,1,1.3645,1
2013,0,0,-0.9828,-1
2013,-1.5,0,-1.9942,-1
2013,1.5,1,0.8527,1
2013,1,1,0.81894,-1
2013,0.5,1,1.352,-1
2013,0.5,0,-0.9601,-1
2013,1,1,1.1211,-1
2013,1.5,1,0.96799,-1
2013,0,1,2.1935,1
2013,5,1,0.91449,-1
2013,0.5,1,0.88296,-1
2013,-0.5,1,1.2596,-1
2013,-1,0,-2.0482,-1
2013,1.5,0,-3.1789,-1
2013,-1,1,1.6178,-1
2013,-0.5,1,5.7204,1
2013,-0.5,1,2.683,1
2013,0.5,1,1.0321,1
2013,1,1,1.2333,1
2013,-0.5,1,3.3017,1
2013,0,0,-1.9633,1
2013,-1.5,0,-1.7606,-1
2013,-0.5,0,-1.2087,1
2013,1.5,1,0.89354,-1
2013,-1.5,1,1.5092,1
2013,0.5,0,-0.97544,-1
2013,1,1,1.9804,-1
2013,0.5,1,0.94728,1
2013,-1,1,0.78316,1
2013,1,0,-2.212,1
2013,0.5,0,-1.1342,1
2013,-5,0,-0.70733,-1
2013,0.5,1,1.161,-1
2013,0.5,1,1.5476,1
2013,0.5,1,0.87211,1
2013,-0.5,0,-0.89127,1
2013,0,0,-4.8307,-1
2013,-1,0,-1.3782,-1
2013,0,0,-0.9136,-1
2013,1,0,-1.3238,1
2013,-1,0,-1.3478,-1
2013,0.5,1,1.6241,1
2013,-1,0,-1.2207,-1
2013,0,1,2.5265,1
2013,-0.5,1,1.7596,1
2013,0.5,1,1.6761,1
2013,1,1,1.4694,-1
2013,-0.5,0,-4.5263,-1
2013,-0.5,1,2.2991,1
2013,-1,0,-1.7217,1
2013,-5,0,-1.0067,1
2013,-0.5,1,1.0856,-1
2013,1,1,1.0824,1
2013,0,1,1.7773,1
2013,0,1,1.8924,1
2013,0.5,1,1.4768,1
2013,0,0,-1.3567,-1
2013,0,0,-2.7255,-1
2013,-0.5,1,2.789,1
2013,0,1,2.8542,1
2013,1.5,1,2.2261,1
2013,0,0,-1.5521,1
2013,0.5,0,-1.7861,-1
2013,0.5,1,2.0109,1
2013,0,0,-1.7848,1
2013,-0.5,1,2.1442,-1
2013,-5,0,-1.4395,-1
2013,0.5,1,0.71282,1
2013,5,1,0.67385,-1
2013,0,1,0.89166,-1
2013,0,1,1.0517,1
2013,0.5,0,-0.85694,1
2013,-1.5,0,-1.1797,-1
2013,-1,1,1.0561,1
2013,1,1,0.87545,1
2013,1.5,0,-0.93715,1
2013,0,1,1.6388,-1
2013,0.5,1,0.84407,-1
2013,1,1,1.1402,1
2013,0,0,-2.5937,-1
2013,-1.5,1,1.8337,-1
2013,1.5,1,1.0407,1
2013,1,1,1.4977,-1
2013,0.5,1,1.5516,-1
2013,0.5,1,6.652,-1
2013,1,1,0.93826,-1
2013,1.5,0,-0.90129,-1
2013,0,0,-1.2419,1
2013,5,1,0.90708,-1
2013,0.5,1,0.8023,-1
2013,-0.5,0,-0.88791,-1
2013,-1,1,1.7422,-1
2013,1.5,1,1.4465,-1
2013,-1,1,1.3523,-1
2013,-0.5,0,-2.3493,1
2013,-0.5,0,-1.3058,1
2013,0.5,1,1.4785,1
2013,1,1,1.7426,1
2013,-0.5,1,2.8069,1
2013,0,0,-2.9483,1
2013,-1.5,0,-2.3194,-1
2013,-0.5,1,1.3696,1
2013,1.5,1,2.1808,-1
2013,-1.5,0,-1.5771,1
2013,0.5,1,1.3069,-1
2013,1,0,-1.1205,-1
2013,0.5,1,2.0993,1
2013,-1,0,-1.0203,1
2013,1,1,2.5375,1
2013,0.5,1,0.74591,1
2013,-5,0,-0.75936,-1
2013,0.5,1,1.4614,-1
2013,0.5,0,-0.92264,1
2013,0.5,1,2.4205,1
2013,-0.5,0,-7.7939,1
2013,0,1,1.2841,-1
2013,-1,0,-1.5786,-1
2015,-0.5,1,2.3743,1
2015,0.5,1,1.3694,1
2015,1,1,1.2412,-1
2015,-1.5,0,-1.8198,1
2015,1.5,1,1.3044,-1
2015,0.5,1,1.4949,1
2015,-1.5,0,-2.0296,1
2015,0.5,1,2.5217,1
2015,-1.5,1,1.072,1
2015,1,1,1.4176,1
2015,-0.5,0,-2.7962,-1
2015,-0.5,1,1.2463,1
2015,0,1,2.7028,-1
2015,0,0,-1.2008,1
2015,-1,0,-1.8065,1
2015,1,1,0.88458,-1
2015,1.5,1,1.3743,1
2015,-1,0,-1.5691,1
2015,-1,1,1.4163,1
2015,1,1,1.0971,-1
2015,-0.5,1,1.5434,1
2015,-1,0,-1.0384,1
2015,1.5,1,1.3714,1
2015,1.5,1,0.80813,-1
2015,0,1,1.139,1
2015,0,1,4.3154,-1
2015,0,1,0.89538,-1
2015,-0.5,0,-1.9634,1
2015,1,0,-1.4708,1
2015,-0.5,1,1.0821,-1
2015,0.5,1,0.98898,-1
2015,0.5,1,1.0088,1
2015,-0.5,0,-1.9856,-1
2015,0,1,1.5222,-1
2015,-0.5,0,-2.9899,-1
2015,-1,1,2.8266,-1
2015,1,1,1.5799,1
2015,0,1,1.0437,1
2015,0,1,5.1051,1
2015,-1.5,0,-5.3538,1
2015,1.5,1,1.0811,-1
2015,1,1,1.0012,1
2015,-0.5,0,-1.5261,-1
2015,-0.5,0,-1.3533,1
2015,-1.5,0,-1.0667,1
2015,1,1,0.96076,1
2015,1,1,0.96333,-1
2015,0,1,2.7967,-1
2015,0,1,2.1133,1
2015,0,0,-1.9625,-1
2015,-1,0,-1.5404,-1
2015,1,1,0.92077,1
2015,0.5,0,-1.1547,-1
2015,0,1,1.6575,-1
2015,0,1,1.6456,1
2015,-0.5,0,-1.3521,-1
2015,1,1,0.85372,1
2015,-0.5,0,-1.2325,-1
2015,0,1,1.1952,-1
2015,-1.5,0,-1.2507,-1
2015,-1,0,-1.6395,-1
2015,5,1,0.69445,-1
2015,0.5,1,1.7248,-1
2015,1,1,1.3617,-1
2015,1,1,0.86285,1
2015,-1.5,0,-3.4684,-1
2015,0,1,2.6037,-1
2015,0.5,1,3.5689,-1
2015,-1,0,-3.6356,-1
2015,0,1,2.3405,-1
2015,1,1,0.96157,-1
2015,1.5,1,1.2902,1
2015,0,0,-0.94757,1
2015,1.5,1,0.83948,-1
2015,1.5,1,1.3405,-1
2015,-1,1,2.1977,-1
2015,-1,0,-2.3863,-1
2015,-1.5,0,-2.7496,-1
2015,0.5,1,1.2356,1
2015,1.5,1,0.84178,-1
2015,0.5,1,2.1875,-1
2015,1,1,0.89914,-1
2015,0,1,2.4528,-1
2015,-0.5,1,1.6066,1
2015,-1,1,1.2502,-1
2015,-1.5,0,-2.0952,-1
2015,1.5,1,0.81643,1
2015,0.5,0,-1.1514,-1
2015,5,1,0.67661,1
2015,0,1,2.2756,-1
2015,0.5,1,2.1975,-1
2015,-1,0,-0.9965,1
2015,-5,0,-0.64963,1
2015,-1,1,1.8383,-1
2015,0.5,1,2.7575,-1
2015,0.5,1,2.3915,1
2015,0,1,2.4764,1
2015,-0.5,1,5.9115,-1
2015,-0.5,0,-3.5787,1
2015,-0.5,1,2.7073,-1
2015,5,1,0.82012,-1
2015,-0.5,0,-0.9939,1
2015,-1,0,-1.0416,1
2015,0.5,1,1.5254,1
2015,-0.5,0,-1.0219,1
2015,0.5,1,1.6244,-1
2015,0.5,1,0.85735,-1
2015,-5,0,-0.75196,-1
2015,1,1,0.84341,-1
2015,-0.5,0,-1.3555,-1
2015,0.5,1,2.2729,1
2015,0,0,-2.7837,1
2015,-0.5,1,2.848,-1
2015,-0.5,1,0.96308,1
2015,0,1,0.81317,-1
2015,1,1,0.93039,1
2015,0.5,0,-1.4173,-1
2015,0,1,1.2795,-1
2015,-0.5,1,0.92435,-1
2015,0.5,1,1.7101,1
2015,0.5,1,0.80905,1
2015,0.5,1,1.2035,-1
2015,0.5,1,1.0232,1
2015,0.5,1,3.6299,-1
2015,0,0,-1.5442,1
2015,-0.5,1,2.1427,1
2015,-1,0,-2.1098,1
2015,-0.5,1,0.81909,1
2015,1,1,0.94011,-1
2015,0,1,1.601,1
2015,-1,0,-0.82855,1
2015,-0.5,1,1.2702,1
2015,1.5,1,0.99551,1
2015,0,1,1.2769,1
2015,-0.5,0,-1.9441,-1
2015,0,1,1.0396,1
2015,0,0,-1.1165,1
2015,-1.5,1,1.4475,-1
2015,-5,0,-0.9032,1
2015,-1.5,0,-3.791,-1
2015,-0.5,0,-1.858,-1
2015,1,1,1.1365,1
2015,0.5,1,1.6254,1
2015,0.5,1,1.0979,-1
2015,-0.5,0,-3.339,1
2015,0.5,1,0.7204,1
2015,0,1,1.6325,-1
2015,0.5,1,1.7198,1
2015,1,1,1.4214,-1
2015,5,1,0.68051,1
2015,-1,0,-2.5625,1
2015,-1.5,0,-0.94662,1
2015,-1,1,1.0466,1
2015,0,0,-1.6241,-1
2015,-1,0,-2.1467,-1
2015,-1,0,-1.5213,-1
2015,1.5,1,0.73748,1
2015,-5,0,-0.86599,-1
2015,0,1,2.4108,1
2016,-1.5,0,-1.0046,1
2016,0.5,1,2.2723,1
2016,-0.5,1,2.0826,1
2016,-1,1,0.84014,-1
2016,0.5,0,-2.1117,-1
2016,-1,1,1.0688,1
2016,0,0,-1.7689,1
2016,0,1,1.1577,1
2016,-1.5,1,1.0517,1
2016,0.5,1,1.7927,1
2016,-0.5,0,-0.98804,1
2016,-1,0,-1.1702,-1
2016,0.5,1,1.8914,-1
2016,-1,0,-1.9449,1
2016,0,1,0.95754,1
2016,0,0,-1.5054,1
2016,-1.5,0,-1.0132,1
2016,0.5,1,1.2489,1
2016,-0.5,0,-1.4506,1
2016,-1,0,-1.4371,-1
2016,0.5,1,4.1882,-1
2016,-1,0,-1.3655,1
2016,0,1,1.347,1
2016,0,1,1.7735,1
2016,-1.5,0,-1.3912,1
2016,0.5,1,1.1909,1
2016,-0.5,1,1.383,1
2016,-1,0,-1.1482,-1
2016,0.5,1,5.0395,-1
2016,-1,0,-1.5843,1
2016,0,1,0.94343,1
2016,0,1,0.94834,1
2016,-1.5,1,1.0988,1
2016,0.5,1,2.7918,1
2016,-0.5,0,-1.0447,1
2016,-1,0,-0.92793,-1
2016,0.5,0,-1.566,-1
2016,-1,0,-3.1917,1
2016,0,0,-1.6063,1
2016,0,1,1.775,1
2016,-1.5,0,-1.1151,1
2016,0.5,1,1.9131,1
2016,-0.5,0,-1.2133,1
2016,-1,1,1.041,-1
2016,0.5,0,-1.9653,-1
2016,-1,0,-1.3713,1
2016,0,0,-2.3075,1
2016,0,1,1.6294,1
2016,-1.5,0,-1.1091,1
2016,0.5,1,2.1418,1
2016,-0.5,0,-2.6826,1
2016,-1,0,-2.847,-1
2016,0.5,1,2.8436,-1
2016,-1,0,-1.3018,1
2016,0,1,1.0209,1
2016,0,1,0.90665,1
2016,-1.5,0,-3.8728,1
2016,0.5,1,1.0247,1
2016,-0.5,1,1.3446,1
2016,-1,1,1.2644,-1
2016,0.5,1,0.90173,-1
2016,-1,0,-1.4628,1
2016,0,1,0.95666,1
2016,0,0,-1.2917,1
2016,-1.5,0,-1.5974,1
2016,0.5,0,-1.1351,1
2016,-0.5,1,1.9831,1
2016,-1,0,-1.2603,-1
2016,0.5,0,-1.5198,-1
2016,-1,0,-1.9722,1
2016,0,1,1.0912,1
2016,0,0,-2.2846,1
2016,-1.5,0,-2.5113,1
2016,0.5,1,2.8981,1
2016,-0.5,0,-1.3127,1
2016,-1,0,-1.0793,-1
2016,0.5,1,2.4795,-1
2016,-1,0,-1.3379,1
